COD_VEHICLE,COD_PATH,Start Inventory,Target Inventory,pQuantityVehicles
0.42LKM-600L,108,600,1,1
0.42LKM-600L,1080,600,1,1
0.42LKM-600L,1081,600,1,1
0.42LKM-600L,1082,600,1,1
0.42LKM-600L,1083,600,1,1
0.42LKM-600L,1084,600,1,1
0.42LKM-600L,1085,600,1,1
0.42LKM-600L,1086,600,1,1
0.42LKM-600L,1087,600,1,1
0.42LKM-600L,1088,600,1,1
0.42LKM-600L,1089,600,1,1
0.42LKM-600L,109,600,1,1
0.42LKM-600L,1090,600,1,1
0.42LKM-600L,1091,600,1,1
0.42LKM-600L,1092,600,1,1
0.42LKM-600L,1093,600,1,1
0.42LKM-600L,1094,600,1,1
0.42LKM-600L,1095,600,1,1
0.42LKM-600L,1096,600,1,1
0.42LKM-600L,1097,600,1,1
0.42LKM-600L,1098,600,1,1
0.42LKM-600L,1099,600,1,1
0.42LKM-600L,11,600,1,1
0.42LKM-600L,110,600,1,1
0.42LKM-600L,1100,600,1,1
0.42LKM-600L,1101,600,1,1
0.42LKM-600L,1102,600,1,1
0.42LKM-600L,1103,600,1,1
0.42LKM-600L,1104,600,1,1
0.42LKM-600L,1105,600,1,1
0.42LKM-600L,1106,600,1,1
0.42LKM-600L,1107,600,1,1
0.42LKM-600L,1108,600,1,1
0.42LKM-600L,1109,600,1,1
0.42LKM-600L,111,600,1,1
0.42LKM-600L,1110,600,1,1
0.42LKM-600L,1111,600,1,1
0.42LKM-600L,1112,600,1,1
0.42LKM-600L,1113,600,1,1
0.42LKM-600L,1114,600,1,1
0.42LKM-600L,1115,600,1,1
0.42LKM-600L,1116,600,1,1
0.42LKM-600L,1117,600,1,1
0.42LKM-600L,1118,600,1,1
0.42LKM-600L,1119,600,1,1
0.42LKM-600L,112,600,1,1
0.42LKM-600L,1120,600,1,1
0.42LKM-600L,1121,600,1,1
0.42LKM-600L,1122,600,1,1
0.42LKM-600L,1123,600,1,1
0.42LKM-600L,1124,600,1,1
0.42LKM-600L,1125,600,1,1
0.42LKM-600L,1126,600,1,1
0.42LKM-600L,1127,600,1,1
0.42LKM-600L,1128,600,1,1
0.42LKM-600L,1129,600,1,1
0.42LKM-600L,113,600,1,1
0.42LKM-600L,1130,600,1,1
0.42LKM-600L,1131,600,1,1
0.42LKM-600L,1132,600,1,1
0.42LKM-600L,1133,600,1,1
0.42LKM-600L,1134,600,1,1
0.42LKM-600L,1135,600,1,1
0.42LKM-600L,1136,600,1,1
0.42LKM-600L,1137,600,1,1
0.42LKM-600L,1138,600,1,1
0.42LKM-600L,1139,600,1,1
0.42LKM-600L,114,600,1,1
0.42LKM-600L,1140,600,1,1
0.42LKM-600L,1141,600,1,1
0.42LKM-600L,1142,600,1,1
0.42LKM-600L,1143,600,1,1
0.42LKM-600L,1144,600,1,1
0.42LKM-600L,1145,600,1,1
0.42LKM-600L,1146,600,1,1
0.42LKM-600L,1147,600,1,1
0.42LKM-600L,1148,600,1,1
0.42LKM-600L,1149,600,1,1
0.42LKM-600L,115,600,1,1
0.42LKM-600L,1150,600,1,1
0.42LKM-600L,1151,600,1,1
0.42LKM-600L,1152,600,1,1
0.42LKM-600L,1153,600,1,1
0.42LKM-600L,1154,600,1,1
0.42LKM-600L,1155,600,1,1
0.42LKM-600L,1156,600,1,1
0.42LKM-600L,1157,600,1,1
0.42LKM-600L,1158,600,1,1
0.42LKM-600L,1159,600,1,1
0.42LKM-600L,116,600,1,1
0.42LKM-600L,1160,600,1,1
0.42LKM-600L,1161,600,1,1
0.42LKM-600L,1162,600,1,1
0.42LKM-600L,1163,600,1,1
0.42LKM-600L,1164,600,1,1
0.42LKM-600L,1165,600,1,1
0.42LKM-600L,1166,600,1,1
0.42LKM-600L,1167,600,1,1
0.42LKM-600L,1168,600,1,1
0.42LKM-600L,1169,600,1,1
0.42LKM-600L,117,600,1,1
0.42LKM-600L,1170,600,1,1
0.42LKM-600L,1171,600,1,1
0.42LKM-600L,1172,600,1,1
0.42LKM-600L,1173,600,1,1
0.42LKM-600L,1174,600,1,1
0.42LKM-600L,1175,600,1,1
0.42LKM-600L,1176,600,1,1
0.42LKM-600L,1177,600,1,1
0.42LKM-600L,1178,600,1,1
0.42LKM-600L,1179,600,1,1
0.42LKM-600L,118,600,1,1
0.42LKM-600L,1180,600,1,1
0.42LKM-600L,1181,600,1,1
0.42LKM-600L,1182,600,1,1
0.42LKM-600L,1183,600,1,1
0.42LKM-600L,1184,600,1,1
0.42LKM-600L,1185,600,1,1
0.42LKM-600L,1186,600,1,1
0.42LKM-600L,1187,600,1,1
0.42LKM-600L,1188,600,1,1
0.42LKM-600L,1189,600,1,1
0.42LKM-600L,119,600,1,1
0.42LKM-600L,1190,600,1,1
0.42LKM-600L,1191,600,1,1
0.42LKM-600L,1192,600,1,1
0.42LKM-600L,1193,600,1,1
0.42LKM-600L,1194,600,1,1
0.42LKM-600L,1195,600,1,1
0.42LKM-600L,1196,600,1,1
0.42LKM-600L,1197,600,1,1
0.42LKM-600L,1198,600,1,1
0.42LKM-600L,1199,600,1,1
0.42LKM-600L,12,600,1,1
0.42LKM-600L,120,600,1,1
0.42LKM-600L,1200,600,1,1
0.42LKM-600L,1201,600,1,1
0.42LKM-600L,1202,600,1,1
0.42LKM-600L,1203,600,1,1
0.42LKM-600L,1204,600,1,1
0.42LKM-600L,1205,600,1,1
0.42LKM-600L,1206,600,1,1
0.42LKM-600L,1207,600,1,1
0.42LKM-600L,1208,600,1,1
0.42LKM-600L,1209,600,1,1
0.42LKM-600L,121,600,1,1
0.42LKM-600L,1210,600,1,1
0.42LKM-600L,1211,600,1,1
0.42LKM-600L,1212,600,1,1
0.42LKM-600L,1213,600,1,1
0.42LKM-600L,1214,600,1,1
0.42LKM-600L,1215,600,1,1
0.42LKM-600L,1216,600,1,1
0.42LKM-600L,1217,600,1,1
0.42LKM-600L,1218,600,1,1
0.42LKM-600L,1219,600,1,1
0.42LKM-600L,122,600,1,1
0.42LKM-600L,1220,600,1,1
0.42LKM-600L,1221,600,1,1
0.42LKM-600L,1222,600,1,1
0.42LKM-600L,1223,600,1,1
0.42LKM-600L,1224,600,1,1
0.42LKM-600L,1225,600,1,1
0.42LKM-600L,1226,600,1,1
0.42LKM-600L,1227,600,1,1
0.42LKM-600L,1228,600,1,1
0.42LKM-600L,1229,600,1,1
0.42LKM-600L,123,600,1,1
0.42LKM-600L,1230,600,1,1
0.42LKM-600L,1231,600,1,1
0.42LKM-600L,1232,600,1,1
0.42LKM-600L,1233,600,1,1
0.42LKM-600L,1234,600,1,1
0.42LKM-600L,1235,600,1,1
0.42LKM-600L,1236,600,1,1
0.42LKM-600L,1237,600,1,1
0.42LKM-600L,1238,600,1,1
0.42LKM-600L,1239,600,1,1
0.42LKM-600L,124,600,1,1
0.42LKM-600L,1240,600,1,1
0.42LKM-600L,1241,600,1,1
0.42LKM-600L,1242,600,1,1
0.42LKM-600L,1243,600,1,1
0.42LKM-600L,1244,600,1,1
0.42LKM-600L,1245,600,1,1
0.42LKM-600L,1246,600,1,1
0.42LKM-600L,1247,600,1,1
0.42LKM-600L,1248,600,1,1
0.42LKM-600L,1249,600,1,1
0.42LKM-600L,125,600,1,1
0.42LKM-600L,1250,600,1,1
0.42LKM-600L,1251,600,1,1
0.42LKM-600L,1252,600,1,1
0.42LKM-600L,1253,600,1,1
0.42LKM-600L,1254,600,1,1
0.42LKM-600L,1255,600,1,1
0.42LKM-600L,1256,600,1,1
0.42LKM-600L,1257,600,1,1
0.42LKM-600L,1258,600,1,1
0.42LKM-600L,1259,600,1,1
0.42LKM-600L,126,600,1,1
0.42LKM-600L,1260,600,1,1
0.42LKM-600L,1261,600,1,1
0.42LKM-600L,1262,600,1,1
0.42LKM-600L,1263,600,1,1
0.42LKM-600L,1264,600,1,1
0.42LKM-600L,1265,600,1,1
0.42LKM-600L,1266,600,1,1
0.42LKM-600L,1267,600,1,1
0.42LKM-600L,1268,600,1,1
0.42LKM-600L,1269,600,1,1
0.42LKM-600L,127,600,1,1
0.42LKM-600L,1270,600,1,1
0.42LKM-600L,1271,600,1,1
0.42LKM-600L,1272,600,1,1
0.42LKM-600L,1273,600,1,1
0.42LKM-600L,1274,600,1,1
0.42LKM-600L,1275,600,1,1
0.42LKM-600L,1276,600,1,1
0.42LKM-600L,1277,600,1,1
0.42LKM-600L,1278,600,1,1
0.42LKM-600L,1279,600,1,1
0.42LKM-600L,128,600,1,1
0.42LKM-600L,1280,600,1,1
0.42LKM-600L,1281,600,1,1
0.42LKM-600L,1282,600,1,1
0.42LKM-600L,1283,600,1,1
0.42LKM-600L,1284,600,1,1
0.42LKM-600L,1285,600,1,1
0.42LKM-600L,1286,600,1,1
0.42LKM-600L,1287,600,1,1
0.42LKM-600L,1288,600,1,1
0.42LKM-600L,1289,600,1,1
0.42LKM-600L,129,600,1,1
0.42LKM-600L,1290,600,1,1
0.42LKM-600L,1291,600,1,1
0.42LKM-600L,1292,600,1,1
0.42LKM-600L,1293,600,1,1
0.42LKM-600L,1294,600,1,1
0.42LKM-600L,1295,600,1,1
0.42LKM-600L,1296,600,1,1
0.42LKM-600L,1297,600,1,1
0.42LKM-600L,1298,600,1,1
0.42LKM-600L,1299,600,1,1
0.42LKM-600L,13,600,1,1
0.42LKM-600L,130,600,1,1
0.42LKM-600L,1300,600,1,1
0.42LKM-600L,1301,600,1,1
0.42LKM-600L,1302,600,1,1
0.42LKM-600L,1303,600,1,1
0.42LKM-600L,1304,600,1,1
0.42LKM-600L,1305,600,1,1
0.42LKM-600L,1306,600,1,1
0.42LKM-600L,1307,600,1,1
0.42LKM-600L,1308,600,1,1
0.42LKM-600L,1309,600,1,1
0.42LKM-600L,131,600,1,1
0.42LKM-600L,1310,600,1,1
0.42LKM-600L,1311,600,1,1
0.42LKM-600L,1312,600,1,1
0.42LKM-600L,1313,600,1,1
0.42LKM-600L,1314,600,1,1
0.42LKM-600L,1315,600,1,1
0.42LKM-600L,1316,600,1,1
0.42LKM-600L,1317,600,1,1
0.42LKM-600L,1318,600,1,1
0.42LKM-600L,1319,600,1,1
0.42LKM-600L,132,600,1,1
0.42LKM-600L,1320,600,1,1
0.42LKM-600L,1321,600,1,1
0.42LKM-600L,1322,600,1,1
0.42LKM-600L,1323,600,1,1
0.42LKM-600L,1324,600,1,1
0.42LKM-600L,1325,600,1,1
0.42LKM-600L,1326,600,1,1
0.42LKM-600L,1327,600,1,1
0.42LKM-600L,1328,600,1,1
0.42LKM-600L,1329,600,1,1
0.42LKM-600L,133,600,1,1
0.42LKM-600L,1330,600,1,1
0.42LKM-600L,1331,600,1,1
0.42LKM-600L,1332,600,1,1
0.42LKM-600L,1333,600,1,1
0.42LKM-600L,1334,600,1,1
0.42LKM-600L,1335,600,1,1
0.42LKM-600L,1336,600,1,1
0.42LKM-600L,1337,600,1,1
0.42LKM-600L,1338,600,1,1
0.42LKM-600L,1339,600,1,1
0.42LKM-600L,134,600,1,1
0.42LKM-600L,1340,600,1,1
0.42LKM-600L,1341,600,1,1
0.42LKM-600L,1342,600,1,1
0.42LKM-600L,1343,600,1,1
0.42LKM-600L,1344,600,1,1
0.42LKM-600L,1345,600,1,1
0.42LKM-600L,1346,600,1,1
0.42LKM-600L,1347,600,1,1
0.42LKM-600L,1348,600,1,1
0.42LKM-600L,1349,600,1,1
0.42LKM-600L,135,600,1,1
0.42LKM-600L,1350,600,1,1
0.42LKM-600L,1351,600,1,1
0.42LKM-600L,1352,600,1,1
0.42LKM-600L,1353,600,1,1
0.42LKM-600L,1354,600,1,1
0.42LKM-600L,1355,600,1,1
0.42LKM-600L,1356,600,1,1
0.42LKM-600L,1357,600,1,1
0.42LKM-600L,1358,600,1,1
0.42LKM-600L,1359,600,1,1
0.42LKM-600L,136,600,1,1
0.42LKM-600L,1360,600,1,1
0.42LKM-600L,1361,600,1,1
0.42LKM-600L,1362,600,1,1
0.42LKM-600L,1363,600,1,1
0.42LKM-600L,1364,600,1,1
0.42LKM-600L,1365,600,1,1
0.42LKM-600L,1366,600,1,1
0.42LKM-600L,1367,600,1,1
0.42LKM-600L,1368,600,1,1
0.42LKM-600L,1369,600,1,1
0.42LKM-600L,137,600,1,1
0.42LKM-600L,1370,600,1,1
0.42LKM-600L,1371,600,1,1
0.42LKM-600L,1372,600,1,1
0.42LKM-600L,1373,600,1,1
0.42LKM-600L,1374,600,1,1
0.42LKM-600L,1375,600,1,1
0.42LKM-600L,1376,600,1,1
0.42LKM-600L,1377,600,1,1
0.42LKM-600L,1378,600,1,1
0.42LKM-600L,1379,600,1,1
0.42LKM-600L,138,600,1,1
0.42LKM-600L,1380,600,1,1
0.42LKM-600L,1381,600,1,1
0.42LKM-600L,1382,600,1,1
0.42LKM-600L,1383,600,1,1
0.42LKM-600L,1384,600,1,1
0.42LKM-600L,1385,600,1,1
0.42LKM-600L,1386,600,1,1
0.42LKM-600L,1387,600,1,1
0.42LKM-600L,1388,600,1,1
0.42LKM-600L,1389,600,1,1
0.42LKM-600L,139,600,1,1
0.42LKM-600L,1390,600,1,1
0.42LKM-600L,1391,600,1,1
0.42LKM-600L,1392,600,1,1
0.42LKM-600L,1393,600,1,1
0.42LKM-600L,1394,600,1,1
0.42LKM-600L,1395,600,1,1
0.42LKM-600L,1396,600,1,1
0.42LKM-600L,1397,600,1,1
0.42LKM-600L,1398,600,1,1
0.42LKM-600L,1399,600,1,1
0.42LKM-600L,14,600,1,1
0.42LKM-600L,140,600,1,1
0.42LKM-600L,1400,600,1,1
0.42LKM-600L,1401,600,1,1
0.42LKM-600L,1402,600,1,1
0.42LKM-600L,1403,600,1,1
0.42LKM-600L,1404,600,1,1
0.42LKM-600L,1405,600,1,1
0.42LKM-600L,1406,600,1,1
0.42LKM-600L,1407,600,1,1
0.42LKM-600L,1408,600,1,1
0.42LKM-600L,1409,600,1,1
0.42LKM-600L,141,600,1,1
0.42LKM-600L,1410,600,1,1
0.42LKM-600L,1411,600,1,1
0.42LKM-600L,1412,600,1,1
0.42LKM-600L,1413,600,1,1
0.42LKM-600L,1414,600,1,1
0.42LKM-600L,1415,600,1,1
0.42LKM-600L,1416,600,1,1
0.42LKM-600L,1417,600,1,1
0.42LKM-600L,1418,600,1,1
0.42LKM-600L,1419,600,1,1
0.42LKM-600L,142,600,1,1
0.42LKM-600L,1420,600,1,1
0.42LKM-600L,1421,600,1,1
0.42LKM-600L,1422,600,1,1
0.42LKM-600L,1423,600,1,1
0.42LKM-600L,1424,600,1,1
0.42LKM-600L,1425,600,1,1
0.42LKM-600L,1426,600,1,1
0.42LKM-600L,1427,600,1,1
0.42LKM-600L,1428,600,1,1
0.42LKM-600L,1429,600,1,1
0.42LKM-600L,143,600,1,1
0.42LKM-600L,1430,600,1,1
0.42LKM-600L,1431,600,1,1
0.42LKM-600L,1432,600,1,1
0.42LKM-600L,1433,600,1,1
0.42LKM-600L,1434,600,1,1
0.42LKM-600L,1435,600,1,1
0.42LKM-600L,1436,600,1,1
0.42LKM-600L,1437,600,1,1
0.42LKM-600L,1438,600,1,1
0.42LKM-600L,1439,600,1,1
0.42LKM-600L,144,600,1,1
0.42LKM-600L,1440,600,1,1
0.42LKM-600L,1441,600,1,1
0.42LKM-600L,1442,600,1,1
0.42LKM-600L,1443,600,1,1
0.42LKM-600L,1444,600,1,1
0.42LKM-600L,1445,600,1,1
0.42LKM-600L,1446,600,1,1
0.42LKM-600L,1447,600,1,1
0.42LKM-600L,1448,600,1,1
0.42LKM-600L,1449,600,1,1
0.42LKM-600L,145,600,1,1
0.42LKM-600L,1450,600,1,1
0.42LKM-600L,1451,600,1,1
0.42LKM-600L,1452,600,1,1
0.42LKM-600L,1453,600,1,1
0.42LKM-600L,1454,600,1,1
0.42LKM-600L,1455,600,1,1
0.42LKM-600L,1456,600,1,1
0.42LKM-600L,1457,600,1,1
0.42LKM-600L,1458,600,1,1
0.42LKM-600L,1459,600,1,1
0.42LKM-600L,146,600,1,1
0.42LKM-600L,1460,600,1,1
0.42LKM-600L,1461,600,1,1
0.42LKM-600L,1462,600,1,1
0.42LKM-600L,1463,600,1,1
0.42LKM-600L,1464,600,1,1
0.42LKM-600L,1465,600,1,1
0.42LKM-600L,1466,600,1,1
0.42LKM-600L,1467,600,1,1
0.42LKM-600L,1468,600,1,1
0.42LKM-600L,1469,600,1,1
0.42LKM-600L,147,600,1,1
0.42LKM-600L,1470,600,1,1
0.42LKM-600L,1471,600,1,1
0.42LKM-600L,1472,600,1,1
0.42LKM-600L,1473,600,1,1
0.42LKM-600L,1474,600,1,1
0.42LKM-600L,1475,600,1,1
0.42LKM-600L,1476,600,1,1
0.42LKM-600L,1477,600,1,1
0.42LKM-600L,1478,600,1,1
0.42LKM-600L,1479,600,1,1
0.42LKM-600L,148,600,1,1
0.42LKM-600L,1480,600,1,1
0.42LKM-600L,1481,600,1,1
0.42LKM-600L,1482,600,1,1
0.42LKM-600L,1483,600,1,1
0.42LKM-600L,1484,600,1,1
0.42LKM-600L,1485,600,1,1
0.42LKM-600L,1486,600,1,1
0.42LKM-600L,1487,600,1,1
0.42LKM-600L,1488,600,1,1
0.42LKM-600L,1489,600,1,1
0.42LKM-600L,149,600,1,1
0.42LKM-600L,1490,600,1,1
0.42LKM-600L,1491,600,1,1
0.42LKM-600L,1492,600,1,1
0.42LKM-600L,1493,600,1,1
0.42LKM-600L,1494,600,1,1
0.42LKM-600L,1495,600,1,1
0.42LKM-600L,1496,600,1,1
0.42LKM-600L,1497,600,1,1
0.42LKM-600L,1498,600,1,1
0.42LKM-600L,1499,600,1,1
0.42LKM-600L,15,600,1,1
0.42LKM-600L,150,600,1,1
0.42LKM-600L,1500,600,1,1
0.42LKM-600L,1501,600,1,1
0.42LKM-600L,1502,600,1,1
0.42LKM-600L,1503,600,1,1
0.42LKM-600L,1504,600,1,1
0.42LKM-600L,1505,600,1,1
0.42LKM-600L,1506,600,1,1
0.42LKM-600L,1507,600,1,1
0.42LKM-600L,1508,600,1,1
0.42LKM-600L,1509,600,1,1
0.42LKM-600L,151,600,1,1
0.42LKM-600L,1510,600,1,1
0.42LKM-600L,1511,600,1,1
0.42LKM-600L,1512,600,1,1
0.42LKM-600L,1513,600,1,1
0.42LKM-600L,1514,600,1,1
0.42LKM-600L,1515,600,1,1
0.42LKM-600L,1516,600,1,1
0.42LKM-600L,1517,600,1,1
0.42LKM-600L,1518,600,1,1
0.42LKM-600L,1519,600,1,1
0.42LKM-600L,152,600,1,1
0.42LKM-600L,1520,600,1,1
0.42LKM-600L,1521,600,1,1
0.42LKM-600L,1522,600,1,1
0.42LKM-600L,1523,600,1,1
0.42LKM-600L,1524,600,1,1
0.42LKM-600L,1525,600,1,1
0.42LKM-600L,1526,600,1,1
0.42LKM-600L,1527,600,1,1
0.42LKM-600L,1528,600,1,1
0.42LKM-600L,1529,600,1,1
0.42LKM-600L,153,600,1,1
0.42LKM-600L,1530,600,1,1
0.42LKM-600L,1531,600,1,1
0.42LKM-600L,1532,600,1,1
0.42LKM-600L,1533,600,1,1
0.42LKM-600L,1534,600,1,1
0.42LKM-600L,1535,600,1,1
0.42LKM-600L,1536,600,1,1
0.42LKM-600L,1537,600,1,1
0.42LKM-600L,1538,600,1,1
0.42LKM-600L,1539,600,1,1
0.42LKM-600L,154,600,1,1
0.42LKM-600L,1540,600,1,1
0.42LKM-600L,1541,600,1,1
0.42LKM-600L,1542,600,1,1
0.42LKM-600L,1543,600,1,1
0.42LKM-600L,1544,600,1,1
0.42LKM-600L,1545,600,1,1
0.42LKM-600L,1546,600,1,1
0.42LKM-600L,1547,600,1,1
0.42LKM-600L,1548,600,1,1
0.42LKM-600L,1549,600,1,1
0.42LKM-600L,155,600,1,1
0.42LKM-600L,1550,600,1,1
0.42LKM-600L,1551,600,1,1
0.42LKM-600L,1552,600,1,1
0.42LKM-600L,1553,600,1,1
0.42LKM-600L,1554,600,1,1
0.42LKM-600L,1555,600,1,1
0.42LKM-600L,1556,600,1,1
0.42LKM-600L,1557,600,1,1
0.42LKM-600L,1558,600,1,1
0.42LKM-600L,1559,600,1,1
0.42LKM-600L,156,600,1,1
0.42LKM-600L,1560,600,1,1
0.42LKM-600L,1561,600,1,1
0.42LKM-600L,1562,600,1,1
0.42LKM-600L,1563,600,1,1
0.42LKM-600L,1564,600,1,1
0.42LKM-600L,1565,600,1,1
0.42LKM-600L,1566,600,1,1
0.42LKM-600L,1567,600,1,1
0.42LKM-600L,1568,600,1,1
0.42LKM-600L,1569,600,1,1
0.42LKM-600L,157,600,1,1
0.42LKM-600L,1570,600,1,1
0.42LKM-600L,1571,600,1,1
0.42LKM-600L,1572,600,1,1
0.42LKM-600L,1573,600,1,1
0.42LKM-600L,1574,600,1,1
0.42LKM-600L,1575,600,1,1
0.42LKM-600L,1576,600,1,1
0.42LKM-600L,1577,600,1,1
0.42LKM-600L,1578,600,1,1
0.42LKM-600L,1579,600,1,1
0.42LKM-600L,158,600,1,1
0.42LKM-600L,1580,600,1,1
0.42LKM-600L,1581,600,1,1
0.42LKM-600L,1582,600,1,1
0.42LKM-600L,1583,600,1,1
0.42LKM-600L,1584,600,1,1
0.42LKM-600L,1585,600,1,1
0.42LKM-600L,1586,600,1,1
0.42LKM-600L,1587,600,1,1
0.42LKM-600L,1588,600,1,1
0.42LKM-600L,1589,600,1,1
0.42LKM-600L,159,600,1,1
0.42LKM-600L,1590,600,1,1
0.42LKM-600L,1591,600,1,1
0.42LKM-600L,1592,600,1,1
0.42LKM-600L,1593,600,1,1
0.42LKM-600L,1594,600,1,1
0.42LKM-600L,1595,600,1,1
0.42LKM-600L,1596,600,1,1
0.42LKM-600L,1597,600,1,1
0.42LKM-600L,1598,600,1,1
0.42LKM-600L,1599,600,1,1
0.42LKM-600L,16,600,1,1
0.42LKM-600L,160,600,1,1
0.42LKM-600L,1600,600,1,1
0.42LKM-600L,1601,600,1,1
0.42LKM-600L,1602,600,1,1
0.42LKM-600L,1603,600,1,1
0.42LKM-600L,1604,600,1,1
0.42LKM-600L,1605,600,1,1
0.42LKM-600L,1606,600,1,1
0.42LKM-600L,1607,600,1,1
0.42LKM-600L,1608,600,1,1
0.42LKM-600L,1609,600,1,1
0.42LKM-600L,161,600,1,1
0.42LKM-600L,1610,600,1,1
0.42LKM-600L,1611,600,1,1
0.42LKM-600L,1612,600,1,1
0.42LKM-600L,1613,600,1,1
0.42LKM-600L,1614,600,1,1
0.42LKM-600L,1615,600,1,1
0.42LKM-600L,1616,600,1,1
0.42LKM-600L,1617,600,1,1
0.42LKM-600L,1618,600,1,1
0.42LKM-600L,1619,600,1,1
0.42LKM-600L,162,600,1,1
0.42LKM-600L,1620,600,1,1
0.42LKM-600L,1621,600,1,1
0.42LKM-600L,1622,600,1,1
0.42LKM-600L,1623,600,1,1
0.42LKM-600L,1624,600,1,1
0.42LKM-600L,1625,600,1,1
0.42LKM-600L,1626,600,1,1
0.42LKM-600L,1627,600,1,1
0.42LKM-600L,1628,600,1,1
0.42LKM-600L,1629,600,1,1
0.42LKM-600L,163,600,1,1
0.42LKM-600L,1630,600,1,1
0.42LKM-600L,1631,600,1,1
0.42LKM-600L,1632,600,1,1
0.42LKM-600L,1633,600,1,1
0.42LKM-600L,1634,600,1,1
0.42LKM-600L,1635,600,1,1
0.42LKM-600L,1636,600,1,1
0.42LKM-600L,1637,600,1,1
0.42LKM-600L,1638,600,1,1
0.42LKM-600L,1639,600,1,1
0.42LKM-600L,164,600,1,1
0.42LKM-600L,1640,600,1,1
0.42LKM-600L,1641,600,1,1
0.42LKM-600L,1642,600,1,1
0.42LKM-600L,1643,600,1,1
0.42LKM-600L,1644,600,1,1
0.42LKM-600L,1645,600,1,1
0.42LKM-600L,1646,600,1,1
0.42LKM-600L,1647,600,1,1
0.42LKM-600L,1648,600,1,1
0.42LKM-600L,1649,600,1,1
0.42LKM-600L,165,600,1,1
0.42LKM-600L,1650,600,1,1
0.42LKM-600L,1651,600,1,1
0.42LKM-600L,1652,600,1,1
0.42LKM-600L,1653,600,1,1
0.42LKM-600L,1654,600,1,1
0.42LKM-600L,1655,600,1,1
0.42LKM-600L,1656,600,1,1
0.42LKM-600L,1657,600,1,1
0.42LKM-600L,1658,600,1,1
0.42LKM-600L,1659,600,1,1
0.42LKM-600L,166,600,1,1
0.42LKM-600L,1660,600,1,1
