COD_NODE1,COD_NODE2,COD_PATH,pDistance
X092,X073,1,7.798499999999991
X073,7628,1,1.34400000000005
7628,F328,1,2.59699999999998
F328,X095,1,10.7725
X095,7768,1,16.7549999999999
7768,2521,1,262.4265
2521,M216,1,3.85200000000009
M216,J549,1,1211.8995
J549,8058,1,0.8009999999999309
8058,OWN-8058,1,0.0
OWN-8058,GEN-8058,1,0.0
GEN-A149,A149,2,0.0
A149,OWN-A149,2,0.0
OWN-A149,7716,2,24.0875
7716,A347,2,1.102
A347,7781,2,4.0205
7781,A656,2,4.308
A656,A542,2,13.5525
A542,4751,2,46.2745
4751,7353,2,0.266999999999996
7353,A019,2,0.105000000000004
A019,B806,2,1.104
B806,1028,2,6.562
1028,5921,2,0.0019999999999953397
5921,A058,2,0.0195000000000078
A058,A072,2,0.0150000000000006
A072,6037,2,3.0885000000000096
6037,B498,2,3.2299999999999907
B498,5759,2,3.8669999999999907
5759,A799,2,0.846000000000004
A799,7469,2,3.8925
7469,A268,2,15.725999999999999
A268,A045,2,13.6565
A045,9508,2,1.53899999999999
9508,837,2,0.743500000000012
837,966,2,17.505
966,4756,2,0.34099999999997993
4756,2260,2,0.626000000000005
2260,5567,2,0.0604999999999905
5567,A117,2,0.0
A117,2404,2,1.0675
2404,767,2,1.1240000000000199
767,1033,2,2.4665
1033,A566,2,1.05899999999997
A566,2887,2,0.569500000000005
2887,A262,2,1.10400000000001
A262,A234,2,0.104500000000002
A234,B950,2,0.966499999999996
B950,A563,2,2.6275
A563,7463,2,6.202499999999991
7463,A408,2,0.36650000000003
A408,2241,2,0.14099999999996302
2241,A403,2,1.6120000000000199
A403,OWN-A403,2,0.0
OWN-A403,A403-1,2,0.0
A403-1,OWN-A403-1,2,0.0
OWN-A403-1,2241-1,2,0.904999999999964
2241-1,830,2,1.7345
830,986,2,3.14350000000004
986,7676,2,0.30099999999996596
7676,A712,2,0.9764999999999989
A712,759,2,0.159499999999954
759,A563-1,2,0.10350000000004199
A563-1,A316,2,5.090500000000031
A316,7754,2,0.6039999999999891
7754,2252,2,3.5829999999999904
2252,OWN-2252,2,0.0
OWN-2252,2296,2,1.9160000000000301
2296,B544,2,0.0414999999999637
B544,9495,2,1.96350000000004
9495,3024,2,1.33349999999993
3024,2233,2,0.369000000000032
2233,8491,2,2.4
8491,6951,2,0.22899999999999898
6951,A157,2,0.0835000000000186
A157,810,2,1.1469999999999698
810,2216,2,2.29650000000002
2216,A426,2,0.137499999999953
A426,5720,2,5.11700000000001
5720,7678,2,0.38750000000005297
7678,2806,2,5.35449999999999
2806,2246,2,2.29200000000002
2246,A150,2,0.676000000000002
A150,B767,2,54.812
B767,7735,2,2.5999999999999703
7735,B907,2,29.921999999999997
B907,2330,2,24.441999999999997
2330,2328,2,0.8260000000000219
2328,A153,2,31.983
A153,A356,2,168.792
A356,A510,2,9.73200000000003
A510,3147,2,165.114
3147,A901,2,0.5225000000000359
A901,7446,2,4.50499999999988
7446,7774,2,0.370000000000118
7774,A900,2,0.7179999999998471
A900,3229,2,2.82100000000014
3229,2284,2,3.24199999999996
2284,A905,2,1.46550000000002
A905,3415,2,1.78749999999991
3415,A906,2,62.1095
A906,3295,2,10.984000000000002
3295,3293,2,2.11950000000002
3293,G709,2,206.0815
G709,3231,2,1.13999999999999
3231,F053,2,0.0180000000000291
F053,F210,2,2.10199999999998
F210,G373,2,4.360000000000009
G373,G793,2,2.5900000000000296
G793,OWN-G793,2,0.0
OWN-G793,3673,2,0.40200000000004404
3673,F111,2,1.39499999999998
F111,7409,2,1.33499999999992
7409,7326,2,1.77600000000007
7326,G353,2,6.34749999999985
G353,3940,2,2.58400000000006
3940,127,2,2.79700000000003
127,141,2,3.19349999999997
141,OWN-141,2,0.0
OWN-141,141-1,2,0.0
141-1,OWN-141-1,2,0.0
OWN-141-1,6845,2,2.0045
6845,127-1,2,0.701499999999984
127-1,3940-1,2,3.5420000000000096
3940-1,3253,2,1.98099999999998
3253,G350,2,0.0495000000000143
G350,F322,2,0.24849999999995398
F322,F325,2,2.52400000000008
F325,3682,2,0.6459999999999829
3682,H928,2,2.063
H928,G347,2,3.9099999999999797
G347,G949,2,0.07149999999997901
G949,G861,2,0.59850000000004
G861,F635,2,2.6430000000000002
F635,5846,2,0.37149999999997996
5846,F311,2,0.39000000000001794
F311,7010,2,4.695
7010,7020,2,0.817000000000014
7020,F272,2,2.38899999999999
F272,F256,2,5.606499999999981
F256,X082,2,1.07750000000003
X082,X158,2,0.32299999999995804
X158,F255,2,6.28150000000003
F255,F349,2,36.688
F349,7746,2,0.710999999999999
7746,F258,2,0.609999999999999
F258,F327,2,0.0429999999999922
F327,G790,2,20.285999999999998
G790,F305,2,10.1765
F305,F252,2,0.42999999999997796
F252,3061,2,1.94600000000004
3061,X101,2,0.552499999999952
X101,F269,2,74.9015
F269,3058,2,10.1115
3058,3289,2,50.472
3289,F629,2,1.09199999999998
F629,7694,2,84.931
7694,8528,2,0.0109999999999673
8528,OWN-8528,2,0.0
OWN-8528,7726,2,5.6843418860808e-14
7726,A557,2,230.657
A557,A729 ,2,102.32
A729 ,A619,2,13.443
A619,B540,2,25.4745
B540,2242,2,32.5635
2242,7625,2,26.2124999999999
7625,A149-1,2,28.5305000000001
A149-1,OWN-A149-1,2,0.0
OWN-A149-1,A149-2,2,0.0
A149-2,OWN-A149-2,2,0.0
OWN-A149-2,7625-1,2,28.5375
7625-1,2242-1,2,26.2125
2242-1,B540-1,2,32.4275
B540-1,A619-1,2,25.5875
A619-1,A729 -1,2,13.433
A729 -1,A557-1,2,102.3345
A557-1,7726-1,2,230.6645
7726-1,8528-1,2,0.0
8528-1,OWN-8528-1,2,0.0
OWN-8528-1,7694-1,2,0.0109999999999673
7694-1,F629-1,2,84.625
F629-1,3289-1,2,1.1540000000000001
3289-1,3058-1,2,51.040000000000106
3058-1,F269-1,2,10.116
F269-1,X101-1,2,74.9755
X101-1,3061-1,2,0.661499999999933
3061-1,F252-1,2,1.82349999999997
F252-1,F305-1,2,0.441000000000031
F305-1,G790-1,2,10.2270000000001
G790-1,F258-1,2,20.550499999999897
F258-1,F327-1,2,0.0784999999999627
F327-1,7746-1,2,0.24800000000004702
7746-1,F349-1,2,0.616499999999974
F349-1,F255-1,2,37.523
F255-1,X158-1,2,5.552000000000019
X158-1,X082-1,2,0.326999999999998
X082-1,F256-1,2,1.20549999999992
F256-1,F272-1,2,5.83050000000003
F272-1,7010-1,2,1.6960000000000302
7010-1,7020-1,2,0.8170000000000072
7020-1,F311-1,2,4.009000000000009
F311-1,5846-1,2,0.689999999999941
5846-1,F635-1,2,0.9660000000000079
F635-1,G861-1,2,2.65850000000012
G861-1,G347-1,2,0.0989999999999327
G347-1,G949-1,2,0.6655000000000649
G949-1,H928-1,2,2.8895
H928-1,3682-1,2,1.94049999999993
3682-1,F325-1,2,1.81749999999988
F325-1,G350-1,2,2.37450000000013
G350-1,3253-1,2,0.0779999999999745
3253-1,F322-1,2,0.101999999999975
F322-1,G353-1,2,4.13600000000008
G353-1,3222,2,4.09099999999989
3222,F042,2,0.90300000000002
F042,F257,2,0.0
F257,3226,2,3.28650000000005
3226,574,2,0.0644999999999527
574,F025,2,0.7030000000000881
F025,5987,2,1.5145
5987,3275,2,1.4085
3275,F288,2,0.0494999999999663
F288,F071,2,0.24349999999992603
F071,98,2,0.13200000000006198
98,F321,2,1.30799999999999
F321,F501,2,2.06799999999998
F501,3916,2,0.350999999999999
3916,OWN-3916,2,0.0
OWN-3916,5506,2,0.0
5506,OWN-5506,2,0.0
OWN-5506,7707,2,123.859
7707,A607,2,131.106
A607,A521,2,0.0879999999999939
A521,OWN-A521,2,0.0
OWN-A521,A521-1,2,0.0
A521-1,OWN-A521-1,2,0.0
OWN-A521-1,A607-1,2,0.067
A607-1,A751,2,73.362
A751,A906-1,2,56.066
A906-1,3295-1,2,10.984000000000002
3295-1,3293-1,2,2.1194999999999897
3293-1,F174,2,71.666
F174,3052,2,1.39949999999999
3052,F731,2,53.908
F731,G642,2,53.147
G642,5452,2,22.4180000000001
5452,X124,2,12.136
X124,345,2,60.173
345,F712,2,2.697
F712,F282,2,5.0625
F282,7850,2,1.8784999999999699
7850,G601,2,106.6465
G601,7485,2,0.6460000000000721
7485,7484,2,11.9189999999999
7484,7715,2,39.2505000000001
7715,OWN-7715,2,0.0
OWN-7715,7715-1,2,0.0
7715-1,OWN-7715-1,2,0.0
OWN-7715-1,7484-1,2,39.302
7484-1,7485-1,2,11.9135
7485-1,G601-1,2,0.646000000000015
G601-1,7850-1,2,106.4785
7850-1,F282-1,2,2.22550000000004
F282-1,F712-1,2,4.919499999999861
F712-1,345-1,2,2.6250000000000897
345-1,3502,2,35.126999999999995
3502,G460,2,1.23599999999999
G460,3377,2,78.5334999999999
3377,5489,2,96.179
5489,F296,2,0.232500000000073
F296,19,2,0.10949999999996901
19,G004,2,6.351499999999991
G004,332,2,0.416500000000042
332,848,2,57.213
848,8516,2,0.0
8516,1236,2,5.0540000000000305
1236,A512,2,168.2775
A512,2565,2,70.21849999999989
2565,7693,2,0.0
7693,A730,2,59.6005
A730,1368,2,0.7930000000000059
1368,B573,2,4.18149999999991
B573,A176,2,99.4505
A176,1159,2,0.676500000000146
1159,7076,2,0.0879999999998518
7076,X270,2,8.43750000000011
X270,9552,2,23.058000000000003
9552,1289,2,0.6649999999999641
1289,B938,2,0.9554999999999151
B938,X137,2,47.70850000000011
X137,8590,2,17.8735
8590,OWN-8590,2,0.0
OWN-8590,7453,2,51.4635
7453,B777,2,0.0984999999999445
B777,7396,2,2.02850000000001
7396,B812,2,0.0
B812,A301,2,0.246000000000095
A301,A307,2,140.77700000000002
A307,X287,2,0.48249999999984494
X287,A678,2,115.366
A678,1273,2,2.10400000000004
1273,8610,2,0.0
8610,B089,2,1.71350000000007
B089,7192,2,46.85099999999989
7192,7847,2,50.985000000000106
7847,4447,2,0.0589999999999691
4447,7195,2,2.25649999999996
7195,B517,2,0.311500000000024
B517,OWN-B517,2,0.0
OWN-B517,B517-1,2,0.0
B517-1,OWN-B517-1,2,0.0
OWN-B517-1,7195-1,2,0.29800000000006394
7195-1,4447-1,2,2.24699999999994
4447-1,7847-1,2,0.0589999999999997
7847-1,1978,2,105.54299999999999
1978,X089,2,336.689
X089,A723,2,182.771
A723,2291,2,0.970000000000027
2291,X263,2,414.2175
X263,F418,2,0.226999999999862
F418,15,2,0.17100000000027601
15,7188,2,171.0295
7188,OWN-7188,2,0.0
OWN-7188,GEN-7188,2,0.0
GEN-A403,A403,3,0.0
A403,OWN-A403,3,0.0
OWN-A403,2241,3,0.802500000000115
2241,7333,3,3.14649999999991
7333,2267,3,2.7075000000000093
2267,A425,3,2.4090000000000003
A425,A074,3,0.911500000000004
A074,2204,3,0.719999999999953
2204,A427,3,0.828999999999999
A427,935,3,0.606
935,A432,3,2.4535000000000498
A432,A429,3,0.433500000000043
A429,2226,3,0.3899999999999121
2226,2221,3,1.589
2221,B715,3,8.88200000000001
B715,7808,3,0.586000000000087
7808,A649,3,22.6429999999999
A649,A402,3,23.2545000000001
A402,1002,3,4.62800000000004
1002,7689,3,23.9695
7689,1231,3,41.1055
1231,2231,3,5.038000000000009
2231,B997,3,4.4389999999999405
B997,2143,3,2.72900000000004
2143,A640,3,2.7344999999999398
A640,7653,3,70.032
7653,B782,3,0.48599999999999
B782,6396,3,28.5605000000001
6396,7495,3,39.0674999999999
7495,X041,3,23.796999999999997
X041,5549,3,45.7535
5549,X175,3,13.508500000000101
X175,2802,3,28.855
2802,2183,3,52.8684999999999
2183,7795,3,11.0805000000001
7795,5477,3,18.05
5477,X037,3,18.279499999999896
X037,X007,3,2.03700000000003
X007,7319,3,0.926500000000033
7319,2279,3,0.434500000000014
2279,X049,3,4.07749999999993
X049,1124,3,0.40399999999999603
1124,B055,3,0.8260000000000219
B055,5683,3,13.505999999999998
5683,A404,3,65.083
A404,7652,3,0.0950000000000273
7652,A533,3,0.155500000000075
A533,4696,3,0.0884999999999536
4696,5730,3,0.0125000000000455
5730,1186,3,1.3824999999999399
1186,7773,3,6.798999999999981
7773,OWN-7773,3,0.0
OWN-7773,X111,3,93.82300000000009
X111,X042,3,0.565999999999917
X042,J382,3,0.05499999999995
J382,5436,3,31.4110000000001
5436,7449,3,113.757
7449,J515,3,1.77199999999993
J515,4361,3,5.36800000000005
4361,465,3,11.912
465,5413,3,0.5219999999999351
5413,5435,3,1.60050000000001
5435,J294,3,2.54250000000002
J294,J542,3,3.5879999999999703
J542,X098,3,0.39850000000001295
X098,J490,3,3.2620000000000604
J490,J430,3,0.162499999999909
J430,1502,3,0.947999999999979
1502,J420,3,0.9505000000000341
J420,J290,3,1.46500000000003
J290,J286,3,1.7869999999999198
J286,J292,3,0.635499999999979
J292,7790,3,1.00100000000009
7790,2550,3,0.153500000000008
2550,J283,3,1.9639999999999398
J283,J823,3,0.30450000000007504
J823,4280,3,0.101499999999987
4280,3301,3,1.87399999999991
3301,1460,3,0.6895000000000661
1460,X208,3,0.0795000000000528
X208,1421,3,3.0624999999998903
1421,J623,3,0.533500000000117
J623,1410,3,0.723499999999945
1410,1490,3,0.230000000000018
1490,OWN-1490,3,0.0
OWN-1490,J652,3,0.0715000000000146
J652,7780,3,0.32549999999991996
7780,7262,3,0.16700000000003
7262,7793,3,2.21249999999998
7793,J831,3,1.56450000000007
J831,4262,3,0.0470000000000255
4262,J833,3,0.38900000000001
J833,7301,3,0.256999999999948
7301,J167,3,1.9859999999999898
J167,J427,3,0.9935000000000401
J427,1404,3,1.72199999999998
1404,J161,3,0.677999999999997
J161,K937,3,3.19050000000004
K937,J536,3,9.704499999999939
J536,5591,3,0.0529999999999973
5591,4227,3,0.0475000000000136
4227,J050,3,0.619000000000028
J050,1672,3,13.896999999999899
1672,1677,3,0.300000000000068
1677,J810,3,22.8104999999999
J810,J813,3,4.56600000000003
J813,7381,3,19.207
7381,X290,3,1.08249999999998
X290,4528,3,3.6775000000000095
4528,1556,3,0.138500000000022
1556,4115,3,8.813499999999982
4115,J141,3,0.0534999999999854
J141,347,3,6.04449999999997
347,346,3,18.5145
346,5222,3,0.14400000000011903
5222,j824,3,9.31299999999987
j824,J692,3,71.3870000000001
J692,8064,3,0.277000000000044
8064,OWN-8064,3,0.0
OWN-8064,8064-1,3,0.0
8064-1,OWN-8064-1,3,0.0
OWN-8064-1,J692-1,3,0.268999999999965
J692-1,j824-1,3,71.5315000000001
j824-1,5222-1,3,9.468499999999949
5222-1,346-1,3,0.0799999999999841
346-1,347-1,3,17.846000000000103
347-1,4115-1,3,6.343000000000121
4115-1,J141-1,3,4.51449999999984
J141-1,1556-1,3,3.7255000000001495
1556-1,4528-1,3,0.483999999999895
4528-1,X290-1,3,3.78800000000003
X290-1,7381-1,3,0.9409999999999599
7381-1,J813-1,3,21.904
J813-1,J810-1,3,1.7705
J810-1,1672-1,3,22.8905
1672-1,1677-1,3,0.300000000000011
1677-1,5591-1,3,14.5029999999999
5591-1,J536-1,3,0.147500000000036
J536-1,4227-1,3,0.0264999999999702
4227-1,J050-1,3,0.492500000000121
J050-1,K937-1,3,9.32499999999987
K937-1,J161-1,3,3.12700000000007
J161-1,1404-1,3,0.7404999999999692
1404-1,J427-1,3,1.26199999999994
J427-1,J167-1,3,1.00200000000012
J167-1,1442,3,0.47450000000000603
1442,J833-1,3,1.6675000000000502
J833-1,4262-1,3,0.173499999999819
4262-1,J831-1,3,0.265000000000128
J831-1,7793-1,3,1.9339999999999398
7793-1,7780-1,3,0.561000000000007
7780-1,7262-1,3,1.4040000000000001
7262-1,1490-1,3,0.249500000000012
1490-1,OWN-1490-1,3,0.0
OWN-1490-1,J652-1,3,0.308499999999952
J652-1,1410-1,3,0.0705000000001235
1410-1,J623-1,3,0.41949999999985704
J623-1,1421-1,3,0.894000000000005
1421-1,1460-1,3,2.45049999999998
1460-1,X208-1,3,0.455500000000114
X208-1,3301-1,3,0.690500000000014
3301-1,J283-1,3,1.26349999999991
J283-1,4280-1,3,0.21249999999997699
4280-1,J823-1,3,0.12000000000014698
J823-1,2550-1,3,1.7134999999999498
2550-1,1415,3,0.34599999999991804
1415,7790-1,3,0.692500000000052
7790-1,J292-1,3,0.129000000000019
J292-1,J286-1,3,1.92549999999991
J286-1,J290-1,3,1.22900000000013
J290-1,J420-1,3,1.9075000000000302
J420-1,J490-1,3,0.401499999999942
J490-1,1502-1,3,0.46199999999996105
1502-1,J430-1,3,0.88850000000005
J430-1,J542-1,3,3.4035000000000397
J542-1,X098-1,3,0.6809999999999828
X098-1,J294-1,3,2.8234999999999704
J294-1,5435-1,3,3.47350000000003
5435-1,5413-1,3,1.63649999999993
5413-1,465-1,3,0.0289999999999964
465-1,4361-1,3,11.6715000000001
4361-1,J515-1,3,5.65750000000003
J515-1,7449-1,3,1.4754999999998701
7449-1,5436-1,3,114.0355
5436-1,J382-1,3,31.408
J382-1,X042-1,3,0.0760000000000218
X042-1,X111-1,3,0.612000000000023
X111-1,7773-1,3,93.7769999999999
7773-1,OWN-7773-1,3,0.0
OWN-7773-1,1186-1,3,6.6935000000000295
1186-1,4696-1,3,1.42150000000004
4696-1,5730-1,3,0.145499999999913
5730-1,A533-1,3,0.0310000000000628
A533-1,7652-1,3,0.0500000000000114
7652-1,A404-1,3,0.135499999999979
A404-1,5683-1,3,65.12899999999999
5683-1,B055-1,3,13.602
B055-1,X049-1,3,0.5325000000000271
X049-1,1124-1,3,0.45249999999998597
1124-1,2279-1,3,3.7685000000000204
2279-1,X007-1,3,1.99649999999997
X007-1,7319-1,3,0.522000000000048
7319-1,X037-1,3,0.444499999999948
X037-1,5477-1,3,19.0915
5477-1,7795-1,3,18.1265
7795-1,2183-1,3,10.9835
2183-1,2802-1,3,52.9204999999999
2802-1,X175-1,3,28.8575000000001
X175-1,5549-1,3,13.7829999999999
5549-1,X041-1,3,45.292
X041-1,7495-1,3,23.836
7495-1,6396-1,3,38.921
6396-1,B782-1,3,28.8109999999999
B782-1,7653-1,3,0.486000000000104
7653-1,7367,3,43.5545
7367,A640-1,3,26.4205000000001
A640-1,2143-1,3,2.79499999999996
2143-1,B997-1,3,2.49400000000003
B997-1,2231-1,3,4.43149999999991
2231-1,1231-1,3,5.735999999999991
1231-1,7689-1,3,40.6495000000001
7689-1,1002-1,3,23.3444999999999
1002-1,A402-1,3,6.04349999999999
A402-1,A649-1,3,18.747
A649-1,7808-1,3,26.0715
7808-1,B715-1,3,0.5665000000001329
B715-1,2221-1,3,8.44949999999994
2221-1,2226-1,3,1.6404999999999699
2226-1,A429-1,3,0.570500000000038
A429-1,A432-1,3,0.6149999999997819
A432-1,935-1,3,1.97600000000011
935-1,A427-1,3,0.581000000000131
A427-1,2204-1,3,0.7539999999999051
2204-1,A074-1,3,1.12950000000001
A074-1,A425-1,3,0.523500000000013
A425-1,944,3,3.0820000000001095
944,2267-1,3,0.701499999999896
2267-1,9547,3,0.6240000000000239
9547,A084,3,1.5434999999999899
A084,2241-1,3,2.33249999999998
2241-1,A296,3,0.00250000000005457
A296,830,3,0.0815000000000055
830,976,3,0.850999999999885
976,A712,3,2.10400000000004
A712,986,3,1.31799999999998
986,7676,3,0.30099999999993104
7676,759,3,0.41599999999994003
759,A563,3,1.46300000000019
A563,2887,3,4.7165
2887,A566,3,0.640499999999975
A566,1033,3,1.2870000000000301
1033,817,3,1.5499999999999499
817,767,3,0.8430000000000749
767,2404,3,1.27150000000006
2404,5567,3,0.8524999999999641
5567,A117,3,0.121999999999844
A117,966,3,0.7699999999999821
966,2260,3,0.24650000000019603
2260,4756,3,0.6724999999999001
4756,837,3,17.9110000000001
837,9508,3,1.55649999999991
9508,A045,3,0.40799999999990205
A045,A268,3,13.8755000000001
A268,7469,3,15.1255000000001
7469,A799,3,4.50649999999996
A799,5759,3,0.851999999999862
5759,B498,3,3.86700000000019
B498,6037,3,3.24849999999992
6037,A072,3,3.01050000000009
A072,5921,3,0.0374999999999091
5921,1028,3,0.0225000000000364
1028,A058,3,0.0729999999998654
A058,B806,3,6.463000000000191
B806,7353,3,1.24249999999984
7353,4751,3,0.0575000000001182
4751,A019,3,0.047499999999900004
A019,A542,3,46.2415000000001
A542,A656,3,13.3919999999998
A656,7781,3,4.27600000000007
7781,A347,3,4.15800000000013
A347,7716,3,0.0715000000000146
7716,A149,3,24.9884999999999
A149,OWN-A149,3,0.0
OWN-A149,A149-1,3,0.0
A149-1,OWN-A149-1,3,0.0
OWN-A149-1,A356,3,308.085
A356,A510,3,9.541499999999981
A510,3716,3,77.9535
3716,A501,3,0.784000000000049
A501,X031,3,2.85699999999997
X031,A521,3,56.163000000000004
A521,OWN-A521,3,0.0
OWN-A521,A521-1,3,0.0
A521-1,OWN-A521-1,3,0.0
OWN-A521-1,X031-1,3,56.226000000000006
