COD_NODE,COD_SUPPLIER,isPotential,pPriceOriginal,pLocationCost,pStationCapacity,pStationUnitCapacity,pCostUnitCapacity
2127,VIVA,0,1.74,0.0,0,0,0
2143,VIVA,0,1.52,0.0,0,0,0
2182,VIVA,0,1.64,0.0,0,0,0
2183,VIVA,0,1.66,0.0,0,0,0
2199,VIVA,0,1.56,0.0,0,0,0
22,VIVA,0,1.7,0.0,0,0,0
2204,VIVA,0,1.78,0.0,0,0,0
2209,VIVA,0,1.54,0.0,0,0,0
2210,VIVA,0,1.45,0.0,0,0,0
2212,VIVA,0,1.55,0.0,0,0,0
2216,VIVA,0,1.74,0.0,0,0,0
2220,VIVA,0,1.74,0.0,0,0,0
2221,VIVA,0,1.69,0.0,0,0,0
2225,VIVA,0,1.58,0.0,0,0,0
2226,VIVA,0,1.67,0.0,0,0,0
2231,VIVA,0,1.66,0.0,0,0,0
2233,VIVA,0,1.67,0.0,0,0,0
2241,VIVA,0,1.58,0.0,0,0,0
2242,VIVA,0,1.64,0.0,0,0,0
2246,VIVA,0,1.6,0.0,0,0,0
2249,VIVA,0,1.41,0.0,0,0,0
2250,VIVA,0,1.59,0.0,0,0,0
2252,VIVA,0,1.7,0.0,0,0,0
2259,VIVA,0,1.58,0.0,0,0,0
2260,VIVA,0,1.62,0.0,0,0,0
2265,VIVA,0,1.72,0.0,0,0,0
2266,VIVA,0,1.66,0.0,0,0,0
2267,VIVA,0,1.67,0.0,0,0,0
2268,VIVA,0,1.52,0.0,0,0,0
2277,VIVA,0,1.49,0.0,0,0,0
2279,VIVA,0,1.77,0.0,0,0,0
2284,VIVA,0,1.65,0.0,0,0,0
2291,VIVA,0,1.52,0.0,0,0,0
2292,VIVA,0,1.51,0.0,0,0,0
2296,VIVA,0,1.4,0.0,0,0,0
2328,VIVA,0,1.59,0.0,0,0,0
2330,VIVA,0,1.47,0.0,0,0,0
2336,VIVA,0,1.49,0.0,0,0,0
2370,VIVA,0,1.58,0.0,0,0,0
2404,VIVA,0,1.76,0.0,0,0,0
2410,VIVA,0,1.62,0.0,0,0,0
2452,VIVA,0,1.63,0.0,0,0,0
2474,VIVA,0,1.54,0.0,0,0,0
2493,VIVA,0,1.49,0.0,0,0,0
250,VIVA,0,1.49,0.0,0,0,0
2521,VIVA,0,1.46,0.0,0,0,0
2548,VIVA,0,1.72,0.0,0,0,0
2550,VIVA,0,1.5,0.0,0,0,0
2561,VIVA,0,1.4,0.0,0,0,0
2565,VIVA,0,1.42,0.0,0,0,0
2572,VIVA,0,1.72,0.0,0,0,0
2644,VIVA,0,1.75,0.0,0,0,0
2686,VIVA,0,1.61,0.0,0,0,0
271,VIVA,0,1.43,0.0,0,0,0
272,VIVA,0,1.53,0.0,0,0,0
274,VIVA,0,1.52,0.0,0,0,0
28,VIVA,0,1.59,0.0,0,0,0
2802,VIVA,0,1.47,0.0,0,0,0
2804,VIVA,0,1.71,0.0,0,0,0
2805,VIVA,0,1.41,0.0,0,0,0
2806,VIVA,0,1.62,0.0,0,0,0
2887,VIVA,0,1.6,0.0,0,0,0
2967,VIVA,0,1.74,0.0,0,0,0
2980,VIVA,0,1.57,0.0,0,0,0
2988,VIVA,0,1.56,0.0,0,0,0
3015,VIVA,0,1.73,0.0,0,0,0
3024,VIVA,0,1.52,0.0,0,0,0
3044,VIVA,0,1.7,0.0,0,0,0
3052,VIVA,0,1.58,0.0,0,0,0
3058,VIVA,0,1.41,0.0,0,0,0
3061,VIVA,0,1.75,0.0,0,0,0
3112,VIVA,0,1.48,0.0,0,0,0
3147,VIVA,0,1.42,0.0,0,0,0
3187,VIVA,0,1.58,0.0,0,0,0
3189,VIVA,0,1.41,0.0,0,0,0
3208,VIVA,0,1.55,0.0,0,0,0
3212,VIVA,0,1.43,0.0,0,0,0
3217,VIVA,0,1.73,0.0,0,0,0
3222,VIVA,0,1.65,0.0,0,0,0
3226,VIVA,0,1.57,0.0,0,0,0
3229,VIVA,0,1.55,0.0,0,0,0
3231,VIVA,0,1.6,0.0,0,0,0
3240,VIVA,0,1.77,0.0,0,0,0
3243,VIVA,0,1.55,0.0,0,0,0
3253,VIVA,0,1.45,0.0,0,0,0
3255,VIVA,0,1.45,0.0,0,0,0
3261,VIVA,0,1.7,0.0,0,0,0
3275,VIVA,0,1.77,0.0,0,0,0
3278,VIVA,0,1.74,0.0,0,0,0
3283,VIVA,0,1.43,0.0,0,0,0
3289,VIVA,0,1.4,0.0,0,0,0
3293,VIVA,0,1.53,0.0,0,0,0
3295,VIVA,0,1.65,0.0,0,0,0
3301,VIVA,0,1.5,0.0,0,0,0
3304,VIVA,0,1.53,0.0,0,0,0
3306,VIVA,0,1.8,0.0,0,0,0
332,VIVA,0,1.51,0.0,0,0,0
3321,VIVA,0,1.58,0.0,0,0,0
3358,VIVA,0,1.71,0.0,0,0,0
337,VIVA,0,1.64,0.0,0,0,0
3377,VIVA,0,1.55,0.0,0,0,0
3415,VIVA,0,1.41,0.0,0,0,0
342,VIVA,0,1.76,0.0,0,0,0
345,VIVA,0,1.63,0.0,0,0,0
3452,VIVA,0,1.66,0.0,0,0,0
346,VIVA,0,1.52,0.0,0,0,0
347,VIVA,0,1.52,0.0,0,0,0
348,VIVA,0,1.53,0.0,0,0,0
3502,VIVA,0,1.44,0.0,0,0,0
3510,VIVA,0,1.63,0.0,0,0,0
3600,VIVA,0,1.74,0.0,0,0,0
3662,VIVA,0,1.69,0.0,0,0,0
3673,VIVA,0,1.66,0.0,0,0,0
3682,VIVA,0,1.61,0.0,0,0,0
3687,VIVA,0,1.45,0.0,0,0,0
37,VIVA,0,1.8,0.0,0,0,0
3707,VIVA,0,1.41,0.0,0,0,0
3716,VIVA,0,1.56,0.0,0,0,0
3718,VIVA,0,1.76,0.0,0,0,0
3722,VIVA,0,1.69,0.0,0,0,0
3725,VIVA,0,1.48,0.0,0,0,0
3754,VIVA,0,1.46,0.0,0,0,0
3756,VIVA,0,1.75,0.0,0,0,0
3759,VIVA,0,1.48,0.0,0,0,0
3806,VIVA,0,1.54,0.0,0,0,0
3811,VIVA,0,1.75,0.0,0,0,0
383,VIVA,0,1.58,0.0,0,0,0
3857,VIVA,0,1.43,0.0,0,0,0
3864,VIVA,0,1.47,0.0,0,0,0
3877,VIVA,0,1.72,0.0,0,0,0
3888,VIVA,0,1.76,0.0,0,0,0
3908,VIVA,0,1.53,0.0,0,0,0
3911,VIVA,0,1.46,0.0,0,0,0
3913,VIVA,0,1.44,0.0,0,0,0
3916,VIVA,0,1.63,0.0,0,0,0
3931,VIVA,0,1.68,0.0,0,0,0
3940,VIVA,0,1.64,0.0,0,0,0
3973,VIVA,0,1.71,0.0,0,0,0
3988,VIVA,0,1.54,0.0,0,0,0
4090,VIVA,0,1.61,0.0,0,0,0
4115,VIVA,0,1.43,0.0,0,0,0
4117,VIVA,0,1.58,0.0,0,0,0
4134,VIVA,0,1.5,0.0,0,0,0
4148,VIVA,0,1.64,0.0,0,0,0
415,VIVA,0,1.72,0.0,0,0,0
416,VIVA,0,1.54,0.0,0,0,0
4170,VIVA,0,1.6,0.0,0,0,0
4187,VIVA,0,1.72,0.0,0,0,0
4201,VIVA,0,1.6,0.0,0,0,0
4208,VIVA,0,1.58,0.0,0,0,0
421,VIVA,0,1.57,0.0,0,0,0
4212,VIVA,0,1.69,0.0,0,0,0
4215,VIVA,0,1.78,0.0,0,0,0
4227,VIVA,0,1.62,0.0,0,0,0
4251,VIVA,0,1.4,0.0,0,0,0
4257,VIVA,0,1.73,0.0,0,0,0
4262,VIVA,0,1.52,0.0,0,0,0
4263,VIVA,0,1.61,0.0,0,0,0
4280,VIVA,0,1.47,0.0,0,0,0
4294,VIVA,0,1.64,0.0,0,0,0
4326,VIVA,0,1.48,0.0,0,0,0
4334,VIVA,0,1.68,0.0,0,0,0
4355,VIVA,0,1.43,0.0,0,0,0
4361,VIVA,0,1.73,0.0,0,0,0
4382,VIVA,0,1.62,0.0,0,0,0
442,VIVA,0,1.79,0.0,0,0,0
4421,VIVA,0,1.77,0.0,0,0,0
4447,VIVA,0,1.61,0.0,0,0,0
4452,VIVA,0,1.46,0.0,0,0,0
4460,VIVA,0,1.42,0.0,0,0,0
4483,VIVA,0,1.72,0.0,0,0,0
4500,VIVA,0,1.5,0.0,0,0,0
4528,VIVA,0,1.76,0.0,0,0,0
4599,VIVA,0,1.47,0.0,0,0,0
465,VIVA,0,1.55,0.0,0,0,0
4691,VIVA,0,1.65,0.0,0,0,0
4696,VIVA,0,1.55,0.0,0,0,0
4728,VIVA,0,1.71,0.0,0,0,0
474,VIVA,0,1.6,0.0,0,0,0
4744,VIVA,0,1.71,0.0,0,0,0
4751,VIVA,0,1.47,0.0,0,0,0
4756,VIVA,0,1.58,0.0,0,0,0
484,VIVA,0,1.6,0.0,0,0,0
4878,VIVA,0,1.67,0.0,0,0,0
4881,VIVA,0,1.71,0.0,0,0,0
4888,VIVA,0,1.78,0.0,0,0,0
492,VIVA,0,1.79,0.0,0,0,0
4995,VIVA,0,1.78,0.0,0,0,0
5057,VIVA,0,1.66,0.0,0,0,0
51,VIVA,0,1.72,0.0,0,0,0
52,VIVA,0,1.66,0.0,0,0,0
5222,VIVA,0,1.62,0.0,0,0,0
527,VIVA,0,1.44,0.0,0,0,0
5360,VIVA,0,1.8,0.0,0,0,0
5361,VIVA,0,1.44,0.0,0,0,0
5362,VIVA,0,1.7,0.0,0,0,0
5367,VIVA,0,1.79,0.0,0,0,0
5413,VIVA,0,1.44,0.0,0,0,0
5414,VIVA,0,1.46,0.0,0,0,0
5420,VIVA,0,1.62,0.0,0,0,0
5423,VIVA,0,1.59,0.0,0,0,0
5424,VIVA,0,1.49,0.0,0,0,0
5435,VIVA,0,1.53,0.0,0,0,0
5436,VIVA,0,1.41,0.0,0,0,0
5438,VIVA,0,1.53,0.0,0,0,0
5448,VIVA,0,1.41,0.0,0,0,0
5450,VIVA,0,1.68,0.0,0,0,0
5451,VIVA,0,1.75,0.0,0,0,0
5452,VIVA,0,1.49,0.0,0,0,0
5455,VIVA,0,1.5,0.0,0,0,0
5456,VIVA,0,1.46,0.0,0,0,0
5457,VIVA,0,1.43,0.0,0,0,0
5458,VIVA,0,1.47,0.0,0,0,0
5460,VIVA,0,1.66,0.0,0,0,0
5477,VIVA,0,1.63,0.0,0,0,0
5478,VIVA,0,1.73,0.0,0,0,0
548,VIVA,0,1.59,0.0,0,0,0
5489,VIVA,0,1.54,0.0,0,0,0
5506,VIVA,0,1.75,0.0,0,0,0
5508,VIVA,0,1.49,0.0,0,0,0
5509,VIVA,0,1.41,0.0,0,0,0
5520,VIVA,0,1.66,0.0,0,0,0
5521,VIVA,0,1.47,0.0,0,0,0
5539,VIVA,0,1.68,0.0,0,0,0
5549,VIVA,0,1.74,0.0,0,0,0
5565,VIVA,0,1.63,0.0,0,0,0
5567,VIVA,0,1.64,0.0,0,0,0
557,VIVA,0,1.79,0.0,0,0,0
5571,VIVA,0,1.51,0.0,0,0,0
5582,VIVA,0,1.5,0.0,0,0,0
5586,VIVA,0,1.75,0.0,0,0,0
5587,VIVA,0,1.78,0.0,0,0,0
559,VIVA,0,1.45,0.0,0,0,0
5591,VIVA,0,1.75,0.0,0,0,0
5596,VIVA,0,1.8,0.0,0,0,0
5597,VIVA,0,1.62,0.0,0,0,0
5598,VIVA,0,1.41,0.0,0,0,0
56,VIVA,0,1.74,0.0,0,0,0
5642,VIVA,0,1.73,0.0,0,0,0
5656,VIVA,0,1.47,0.0,0,0,0
5683,VIVA,0,1.55,0.0,0,0,0
5706,VIVA,0,1.59,0.0,0,0,0
5707,VIVA,0,1.68,0.0,0,0,0
5720,VIVA,0,1.72,0.0,0,0,0
5724,VIVA,0,1.69,0.0,0,0,0
5730,VIVA,0,1.77,0.0,0,0,0
5731,VIVA,0,1.73,0.0,0,0,0
574,VIVA,0,1.61,0.0,0,0,0
5748,VIVA,0,1.49,0.0,0,0,0
5758,VIVA,0,1.8,0.0,0,0,0
5759,VIVA,0,1.73,0.0,0,0,0
5764,VIVA,0,1.71,0.0,0,0,0
577,VIVA,0,1.53,0.0,0,0,0
5782,VIVA,0,1.76,0.0,0,0,0
5803,VIVA,0,1.59,0.0,0,0,0
583,VIVA,0,1.47,0.0,0,0,0
5846,VIVA,0,1.52,0.0,0,0,0
5871,VIVA,0,1.49,0.0,0,0,0
588,VIVA,0,1.76,0.0,0,0,0
5896,VIVA,0,1.72,0.0,0,0,0
59,VIVA,0,1.75,0.0,0,0,0
5908,VIVA,0,1.7,0.0,0,0,0
5909,VIVA,0,1.76,0.0,0,0,0
5921,VIVA,0,1.6,0.0,0,0,0
5931,VIVA,0,1.66,0.0,0,0,0
5932,VIVA,0,1.41,0.0,0,0,0
5954,VIVA,0,1.74,0.0,0,0,0
5977,VIVA,0,1.79,0.0,0,0,0
5987,VIVA,0,1.73,0.0,0,0,0
6037,VIVA,0,1.66,0.0,0,0,0
6333,VIVA,0,1.49,0.0,0,0,0
6396,VIVA,0,1.41,0.0,0,0,0
65,VIVA,0,1.49,0.0,0,0,0
6535,VIVA,0,1.6,0.0,0,0,0
6717,VIVA,0,1.67,0.0,0,0,0
6719,VIVA,0,1.52,0.0,0,0,0
6795,VIVA,0,1.53,0.0,0,0,0
6844,VIVA,0,1.72,0.0,0,0,0
6845,VIVA,0,1.66,0.0,0,0,0
685,VIVA,0,1.6,0.0,0,0,0
6945,VIVA,0,1.66,0.0,0,0,0
6951,VIVA,0,1.55,0.0,0,0,0
6957,VIVA,0,1.78,0.0,0,0,0
6989,VIVA,0,1.61,0.0,0,0,0
699,VIVA,0,1.52,0.0,0,0,0
6999,VIVA,0,1.59,0.0,0,0,0
7010,VIVA,0,1.48,0.0,0,0,0
7020,VIVA,0,1.75,0.0,0,0,0
7073,VIVA,0,1.42,0.0,0,0,0
7076,VIVA,0,1.54,0.0,0,0,0
7083,VIVA,0,1.78,0.0,0,0,0
7101,VIVA,0,1.7,0.0,0,0,0
7175,VIVA,0,1.7,0.0,0,0,0
7176,VIVA,0,1.8,0.0,0,0,0
7188,VIVA,0,1.6,0.0,0,0,0
7191,VIVA,0,1.58,0.0,0,0,0
7192,VIVA,0,1.62,0.0,0,0,0
7194,VIVA,0,1.68,0.0,0,0,0
7195,VIVA,0,1.63,0.0,0,0,0
7196,VIVA,0,1.74,0.0,0,0,0
7200,VIVA,0,1.54,0.0,0,0,0
7202,VIVA,0,1.41,0.0,0,0,0
7240,VIVA,0,1.44,0.0,0,0,0
7243,VIVA,0,1.5,0.0,0,0,0
7252,VIVA,0,1.65,0.0,0,0,0
7256,VIVA,0,1.42,0.0,0,0,0
7262,VIVA,0,1.49,0.0,0,0,0
7282,VIVA,0,1.67,0.0,0,0,0
7290,VIVA,0,1.75,0.0,0,0,0
7299,VIVA,0,1.47,0.0,0,0,0
7301,VIVA,0,1.72,0.0,0,0,0
7308,VIVA,0,1.49,0.0,0,0,0
7310,VIVA,0,1.79,0.0,0,0,0
7319,VIVA,0,1.79,0.0,0,0,0
7326,VIVA,0,1.67,0.0,0,0,0
7333,VIVA,0,1.72,0.0,0,0,0
7353,VIVA,0,1.61,0.0,0,0,0
7361,VIVA,0,1.4,0.0,0,0,0
7367,VIVA,0,1.79,0.0,0,0,0
7372,VIVA,0,1.65,0.0,0,0,0
7380,VIVA,0,1.76,0.0,0,0,0
7381,VIVA,0,1.43,0.0,0,0,0
7396,VIVA,0,1.62,0.0,0,0,0
7404,VIVA,0,1.42,0.0,0,0,0
7409,VIVA,0,1.48,0.0,0,0,0
7411,VIVA,0,1.72,0.0,0,0,0
7420,VIVA,0,1.76,0.0,0,0,0
7439,VIVA,0,1.67,0.0,0,0,0
7440,VIVA,0,1.48,0.0,0,0,0
7446,VIVA,0,1.4,0.0,0,0,0
7449,VIVA,0,1.57,0.0,0,0,0
7453,VIVA,0,1.4,0.0,0,0,0
7462,VIVA,0,1.68,0.0,0,0,0
7463,VIVA,0,1.68,0.0,0,0,0
7464,VIVA,0,1.76,0.0,0,0,0
7466,VIVA,0,1.68,0.0,0,0,0
7467,VIVA,0,1.62,0.0,0,0,0
7468,VIVA,0,1.46,0.0,0,0,0
7469,VIVA,0,1.4,0.0,0,0,0
7470,VIVA,0,1.45,0.0,0,0,0
7471,VIVA,0,1.54,0.0,0,0,0
7473,VIVA,0,1.74,0.0,0,0,0
7475,VIVA,0,1.67,0.0,0,0,0
7480,VIVA,0,1.44,0.0,0,0,0
7484,VIVA,0,1.44,0.0,0,0,0
7485,VIVA,0,1.44,0.0,0,0,0
7487,VIVA,0,1.58,0.0,0,0,0
7488,VIVA,0,1.76,0.0,0,0,0
7495,VIVA,0,1.67,0.0,0,0,0
759,VIVA,0,1.8,0.0,0,0,0
7616,VIVA,0,1.73,0.0,0,0,0
7619,VIVA,0,1.63,0.0,0,0,0
7625,VIVA,0,1.42,0.0,0,0,0
7628,VIVA,0,1.55,0.0,0,0,0
7629,VIVA,0,1.76,0.0,0,0,0
7636,VIVA,0,1.51,0.0,0,0,0
7649,VIVA,0,1.65,0.0,0,0,0
7652,VIVA,0,1.41,0.0,0,0,0
7653,VIVA,0,1.63,0.0,0,0,0
7656,VIVA,0,1.42,0.0,0,0,0
7659,VIVA,0,1.78,0.0,0,0,0
7661,VIVA,0,1.51,0.0,0,0,0
7663,VIVA,0,1.72,0.0,0,0,0
7667,VIVA,0,1.5,0.0,0,0,0
767,VIVA,0,1.65,0.0,0,0,0
7675,VIVA,0,1.62,0.0,0,0,0
7676,VIVA,0,1.78,0.0,0,0,0
7678,VIVA,0,1.61,0.0,0,0,0
768,VIVA,0,1.42,0.0,0,0,0
7684,VIVA,0,1.57,0.0,0,0,0
7689,VIVA,0,1.62,0.0,0,0,0
7693,VIVA,0,1.53,0.0,0,0,0
7694,VIVA,0,1.77,0.0,0,0,0
7696,VIVA,0,1.71,0.0,0,0,0
7698,VIVA,0,1.45,0.0,0,0,0
7699,VIVA,0,1.48,0.0,0,0,0
7702,VIVA,0,1.67,0.0,0,0,0
7706,VIVA,0,1.49,0.0,0,0,0
7707,VIVA,0,1.79,0.0,0,0,0
7708,VIVA,0,1.68,0.0,0,0,0
7715,VIVA,0,1.69,0.0,0,0,0
7716,VIVA,0,1.5,0.0,0,0,0
7717,VIVA,0,1.72,0.0,0,0,0
7719,VIVA,0,1.75,0.0,0,0,0
7726,VIVA,0,1.51,0.0,0,0,0
7727,VIVA,0,1.47,0.0,0,0,0
7729,VIVA,0,1.73,0.0,0,0,0
7731,VIVA,0,1.53,0.0,0,0,0
7733,VIVA,0,1.53,0.0,0,0,0
7734,VIVA,0,1.62,0.0,0,0,0
7735,VIVA,0,1.64,0.0,0,0,0
7738,VIVA,0,1.73,0.0,0,0,0
7746,VIVA,0,1.8,0.0,0,0,0
7748,VIVA,0,1.42,0.0,0,0,0
7749,VIVA,0,1.62,0.0,0,0,0
7750,VIVA,0,1.42,0.0,0,0,0
7751,VIVA,0,1.7,0.0,0,0,0
7753,VIVA,0,1.79,0.0,0,0,0
7754,VIVA,0,1.49,0.0,0,0,0
7755,VIVA,0,1.51,0.0,0,0,0
7759,VIVA,0,1.43,0.0,0,0,0
7760,VIVA,0,1.56,0.0,0,0,0
7764,VIVA,0,1.73,0.0,0,0,0
7768,VIVA,0,1.42,0.0,0,0,0
7773,VIVA,0,1.73,0.0,0,0,0
7774,VIVA,0,1.58,0.0,0,0,0
778,VIVA,0,1.54,0.0,0,0,0
7780,VIVA,0,1.74,0.0,0,0,0
7781,VIVA,0,1.57,0.0,0,0,0
7782,VIVA,0,1.63,0.0,0,0,0
7786,VIVA,0,1.75,0.0,0,0,0
7787,VIVA,0,1.51,0.0,0,0,0
7788,VIVA,0,1.47,0.0,0,0,0
7790,VIVA,0,1.47,0.0,0,0,0
7793,VIVA,0,1.66,0.0,0,0,0
7795,VIVA,0,1.63,0.0,0,0,0
780,VIVA,0,1.6,0.0,0,0,0
7808,VIVA,0,1.6,0.0,0,0,0
782,VIVA,0,1.74,0.0,0,0,0
7824,VIVA,0,1.51,0.0,0,0,0
7826,VIVA,0,1.63,0.0,0,0,0
7836,VIVA,0,1.49,0.0,0,0,0
7842,VIVA,0,1.66,0.0,0,0,0
7843,VIVA,0,1.45,0.0,0,0,0
7845,VIVA,0,1.76,0.0,0,0,0
7847,VIVA,0,1.63,0.0,0,0,0
7848,VIVA,0,1.7,0.0,0,0,0
7850,VIVA,0,1.62,0.0,0,0,0
7895,VIVA,0,1.51,0.0,0,0,0
7901,VIVA,0,1.59,0.0,0,0,0
7903,VIVA,0,1.44,0.0,0,0,0
7904,VIVA,0,1.78,0.0,0,0,0
8009,VIVA,0,1.49,0.0,0,0,0
8058,VIVA,0,1.6,0.0,0,0,0
8064,VIVA,0,1.51,0.0,0,0,0
8071,VIVA,0,1.57,0.0,0,0,0
8094,VIVA,0,1.75,0.0,0,0,0
810,VIVA,0,1.55,0.0,0,0,0
8107,VIVA,0,1.72,0.0,0,0,0
8108,VIVA,0,1.79,0.0,0,0,0
811,VIVA,0,1.52,0.0,0,0,0
817,VIVA,0,1.52,0.0,0,0,0
82,VIVA,0,1.54,0.0,0,0,0
827,VIVA,0,1.6,0.0,0,0,0
828,VIVA,0,1.74,0.0,0,0,0
830,VIVA,0,1.46,0.0,0,0,0
831,VIVA,0,1.45,0.0,0,0,0
8345,VIVA,0,1.55,0.0,0,0,0
8349,VIVA,0,1.76,0.0,0,0,0
8363,VIVA,0,1.59,0.0,0,0,0
8365,VIVA,0,1.61,0.0,0,0,0
8367,VIVA,0,1.54,0.0,0,0,0
837,VIVA,0,1.69,0.0,0,0,0
8392,VIVA,0,1.79,0.0,0,0,0
8442,VIVA,0,1.6,0.0,0,0,0
8467,VIVA,0,1.78,0.0,0,0,0
848,VIVA,0,1.67,0.0,0,0,0
8491,VIVA,0,1.52,0.0,0,0,0
8499,VIVA,0,1.58,0.0,0,0,0
8516,VIVA,0,1.72,0.0,0,0,0
852,VIVA,0,1.44,0.0,0,0,0
8528,VIVA,0,1.78,0.0,0,0,0
8589,VIVA,0,1.51,0.0,0,0,0
8590,VIVA,0,1.76,0.0,0,0,0
8598,VIVA,0,1.75,0.0,0,0,0
860,VIVA,0,1.59,0.0,0,0,0
8607,VIVA,0,1.68,0.0,0,0,0
8608,VIVA,0,1.4,0.0,0,0,0
8610,VIVA,0,1.49,0.0,0,0,0
868,VIVA,0,1.63,0.0,0,0,0
883,VIVA,0,1.63,0.0,0,0,0
899,VIVA,0,1.59,0.0,0,0,0
9005,VIVA,0,1.66,0.0,0,0,0
9010,VIVA,0,1.77,0.0,0,0,0
9121,VIVA,0,1.6,0.0,0,0,0
919,VIVA,0,1.77,0.0,0,0,0
920,VIVA,0,1.76,0.0,0,0,0
923,VIVA,0,1.78,0.0,0,0,0
926,VIVA,0,1.5,0.0,0,0,0
935,VIVA,0,1.64,0.0,0,0,0
939,VIVA,0,1.56,0.0,0,0,0
944,VIVA,0,1.46,0.0,0,0,0
9489,VIVA,0,1.65,0.0,0,0,0
9495,VIVA,0,1.65,0.0,0,0,0
9499,VIVA,0,1.78,0.0,0,0,0
9508,VIVA,0,1.47,0.0,0,0,0
9518,VIVA,0,1.65,0.0,0,0,0
