COD_NODE1,COD_NODE2,COD_PATH,pDistance
B498,6037,1,3.24849999999992
6037,A072,1,3.01050000000009
A072,5921,1,0.0374999999999091
5921,1028,1,0.0225000000001501
1028,A058,1,0.0729999999999791
A058,B806,1,6.46299999999997
B806,7353,1,1.2425000000000601
7353,4751,1,0.0574999999998909
4751,A019,1,0.0475000000001273
A019,A542,1,46.241499999999895
A542,A656,1,13.3920000000001
A656,7781,1,4.27600000000007
7781,A347,1,4.1579999999999
A347,7716,1,0.0715000000000146
7716,A149,1,24.9885
A149,OWN-A149,1,0.0
OWN-A149,A149-1,1,0.0
A149-1,OWN-A149-1,1,0.0
OWN-A149-1,7716-1,1,24.0875000000001
7716-1,A347-1,1,1.10200000000002
A347-1,7781-1,1,4.020500000000061
7781-1,A656-1,1,4.30799999999984
A656-1,A542-1,1,13.5525
A542-1,4751-1,1,46.2745000000001
4751-1,7353-1,1,0.26699999999985397
7353-1,A019-1,1,0.105000000000004
A019-1,B806-1,1,1.10400000000007
B806-1,1028-1,1,6.561999999999929
1028-1,5921-1,1,0.0020000000000806
5921-1,A058-1,1,0.0194999999999226
A058-1,A072-1,1,0.0150000000000006
A072-1,6037-1,1,3.0885000000001
6037-1,B498-1,1,3.2299999999999303
B498-1,5759-1,1,3.86700000000008
5759-1,A799-1,1,0.8459999999999329
A799-1,7469-1,1,3.89250000000004
7469-1,A268-1,1,15.725999999999999
A268-1,A045-1,1,13.6565
A045-1,9508-1,1,1.53900000000002
9508-1,837-1,1,0.391000000000048
837-1,4756-1,1,16.9589999999999
4756-1,2260-1,1,0.626000000000033
2260-1,966-1,1,0.35949999999999704
966-1,A117-1,1,0.9404999999999291
A117-1,5567-1,1,8.526512829121201e-14
5567-1,2404-1,1,1.3004999999999098
2404-1,767-1,1,1.1240000000000199
767-1,1033-1,1,2.04800000000009
1033-1,A566-1,1,1.33149999999986
A566-1,2887-1,1,0.569500000000062
2887-1,A563-1,1,4.79650000000009
A563-1,759-1,1,1.1164999999998602
759-1,7676-1,1,0.8665000000000301
7676-1,986-1,1,0.0430000000000348
986-1,A712-1,1,1.28550000000007
A712-1,976-1,1,2.01649999999992
976-1,2241-1,1,0.392500000000069
2241-1,830-1,1,0.48299999999989
830-1,A296-1,1,0.694499999999977
A296-1,A084-1,1,1.85300000000009
A084-1,9547-1,1,1.5694999999998602
9547-1,2267-1,1,0.678500000000071
2267-1,944-1,1,0.563500000000062
944-1,A425-1,1,2.8379999999999703
A425-1,A074-1,1,0.91149999999999
A074-1,2204-1,1,1.24099999999999
2204-1,A427-1,1,0.877499999999998
A427-1,935-1,1,0.48300000000006105
935-1,A432-1,1,1.78299999999999
A432-1,A429-1,1,0.971500000000049
A429-1,2226-1,1,0.41099999999988795
2226-1,2221-1,1,1.69650000000007
2221-1,B715-1,1,7.94049999999993
B715-1,7808-1,1,0.586000000000098
7808-1,A649-1,1,22.643
A649-1,A402-1,1,23.2545
A402-1,1002-1,1,4.62800000000004
1002-1,7689-1,1,23.9695
7689-1,1231-1,1,41.1055000000001
1231-1,2231-1,1,5.038000000000009
2231-1,B997-1,1,4.43900000000002
B997-1,2143-1,1,2.7289999999999304
2143-1,A640-1,1,2.7344999999999704
A640-1,7653-1,1,70.032
7653-1,B782-1,1,0.48599999999999
B782-1,6396-1,1,28.5605000000001
6396-1,7495-1,1,39.0674999999999
7495-1,X041-1,1,23.7970000000001
X041-1,5549-1,1,45.7535
5549-1,X175-1,1,13.5085
X175-1,2802-1,1,28.8549999999999
2802-1,2183-1,1,52.8685
2183-1,7795-1,1,11.0805
7795-1,5477-1,1,18.05
5477-1,X037-1,1,18.2795
X037-1,X007-1,1,2.03700000000003
X007-1,7319-1,1,0.926500000000033
7319-1,2279-1,1,0.43449999999995703
2279-1,X049-1,1,4.077499999999991
X049-1,1124-1,1,0.40399999999999603
1124-1,B055-1,1,0.8260000000000219
B055-1,5683-1,1,13.505999999999998
5683-1,A404-1,1,65.083
A404-1,7652-1,1,0.0950000000000273
7652-1,A533-1,1,0.155499999999961
A533-1,4696-1,1,0.0885000000000673
4696-1,5730-1,1,0.0124999999999318
5730-1,1186-1,1,1.38250000000005
1186-1,7773-1,1,6.798999999999981
7773-1,OWN-7773-1,1,0.0
OWN-7773-1,X111,1,93.823
X111,X042,1,0.566000000000031
X042,J382,1,0.05499999999995
J382,5436,1,31.4110000000001
5436,7449,1,113.757
7449,J515,1,1.77199999999993
J515,4361,1,5.367999999999941
4361,465,1,11.912
465,5413,1,0.5219999999999351
5413,5435,1,1.60050000000001
5435,J294,1,2.54250000000002
J294,J542,1,3.58800000000019
J542,X098,1,0.39849999999978497
X098,J490,1,3.2620000000001697
J490,J430,1,0.162499999999909
J430,1502,1,0.947999999999865
1502,J420,1,0.9505000000001469
J420,J290,1,1.46499999999992
J290,J286,1,1.78700000000026
J286,J292,1,0.635499999999865
J292,7790,1,1.0009999999999801
7790,2550,1,0.15350000000012198
2550,J283,1,1.9639999999999398
J283,J823,1,0.30449999999996197
J823,4280,1,0.101499999999987
4280,3301,1,1.8739999999998
3301,1460,1,0.68950000000018
1460,X208,1,0.0795000000000528
X208,1421,1,3.0625
1421,J623,1,0.533500000000004
J623,1410,1,0.723500000000058
1410,1490,1,0.229999999999791
1490,OWN-1490,1,0.0
OWN-1490,J652,1,0.0715000000002419
J652,7780,1,0.325499999999693
7780,7262,1,0.16700000000014403
7262,7793,1,2.2125000000000896
7793,J831,1,1.56449999999995
J831,4262,1,0.0470000000000255
4262,J833,1,0.388999999999896
J833,7301,1,0.257000000000062
7301,J167,1,1.9860000000001001
J167,J427,1,0.993499999999813
J427,1404,1,1.72199999999998
1404,J161,1,0.677999999999884
J161,K937,1,3.1905000000001604
K937,J536,1,9.704500000000051
J536,5591,1,0.05300000000011099
5591,4227,1,0.047499999999900004
4227,J050,1,0.6189999999999151
J050,1672,1,13.896999999999899
1672,1677,1,0.300000000000182
1677,J810,1,22.8105
J810,J813,1,4.5659999999998
J813,7381,1,19.207000000000104
7381,X290,1,1.08249999999998
X290,4528,1,3.6775000000000095
4528,1556,1,0.138500000000022
1556,4115,1,8.813499999999982
4115,J141,1,0.0534999999999854
J141,347,1,6.04449999999997
347,346,1,18.5145
346,5222,1,0.144000000000005
5222,j824,1,9.31299999999987
j824,J692,1,71.3870000000002
J692,8064,1,0.277000000000044
8064,OWN-8064,1,0.0
OWN-8064,8064-1,1,0.0
8064-1,OWN-8064-1,1,0.0
OWN-8064-1,J692-1,1,0.26900000000007895
J692-1,5448,1,223.02200000000002
5448,8009,1,70.5205000000001
8009,7901,1,245.0075
7901,125,1,145.939
125,868,1,192.114
868,J007,1,140.5355
J007,J549,1,106.678
J549,8058,1,0.141499999999951
8058,OWN-8058,1,0.0
OWN-8058,8058-1,1,0.0
8058-1,OWN-8058-1,1,0.0
OWN-8058-1,J007-1,1,106.18700000000001
J007-1,8598,1,107.978
8598,5057,1,0.009999999999990909
5057,7404,1,217.06599999999997
7404,1554,1,180.832
1554,1498,1,209.2725
1498,7749,1,1.3620000000000803
7749,B089,1,313.7395
B089,1273,1,0.9054999999998471
1273,8610,1,0.0
8610,7760,1,52.9935
7760,7194,1,38.569
7194,X195,1,80.41249999999991
X195,7759,1,33.902
7759,7073,1,37.828
7073,2561,1,0.431500000000142
2561,OWN-2561,1,0.0
OWN-2561,A435,1,1.39499999999998
A435,A628,1,24.230999999999998
A628,5520,1,36.736000000000104
5520,A649-2,1,134.42
A649-2,7808-2,1,26.2915
7808-2,B715-2,1,0.566499999999905
B715-2,2221-2,1,8.59000000000015
2221-2,2226-2,1,1.6404999999999699
2226-2,A429-2,1,0.570500000000038
A429-2,A432-2,1,0.24499999999989103
A432-2,935-2,1,2.34600000000023
935-2,A427-2,1,0.5809999999999039
A427-2,2204-2,1,0.7539999999999051
2204-2,A074-2,1,1.12950000000001
A074-2,A425-2,1,0.523500000000013
A425-2,944-2,1,3.24800000000005
944-2,2267-2,1,0.39499999999998203
2267-2,9547-2,1,1.6244999999999
9547-2,A084-2,1,1.03449999999998
A084-2,830-2,1,0.720500000000129
830-2,A296-2,1,0.8395000000000441
A296-2,976-2,1,1.97399999999993
976-2,939,1,0.842499999999973
939,A291,1,0.574000000000069
A291,2644,1,0.24099999999998498
2644,2220,1,1.63749999999982
2220,A271,1,2.2175000000002
A271,A316,1,1.0204999999998599
A316,7754,1,1.12650000000008
7754,A235,1,2.5235000000000096
A235,6945,1,0.5964999999998779
6945,2296,1,0.73700000000008
2296,2252,1,0.0415000000000418
2252,OWN-2252,1,0.0
OWN-2252,2252-1,1,0.0
2252-1,OWN-2252-1,1,0.0
OWN-2252-1,2296-1,1,0.462000000000002
2296-1,A235-1,1,0.12199999999999801
A235-1,B544,1,0.3095
B544,7754-1,1,2.517
7754-1,A316-1,1,1.173
A316-1,A563-2,1,6.481
A563-2,B950,1,0.23550000000000199
B950,A606,1,2.7060000000000004
A606,5586,1,0.1715
5586,B998,1,1.979
B998,811,1,1.7795
811,OWN-811,1,0.0
OWN-811,811-1,1,0.0
811-1,OWN-811-1,1,0.0
OWN-811-1,9518,1,0.7870000000000229
9518,B998-1,1,0.14799999999995
B998-1,5586-1,1,2.6915000000000204
5586-1,1397,1,0.27599999999999897
1397,5656,1,2.2435
5656,A234,1,0.9695000000000191
A234,A262,1,0.0504999999999924
A262,827,1,1.21749999999998
827,767-2,1,4.168
767-2,5567-2,1,0.00850000000001216
5567-2,A117-2,1,4.2632564145606005e-14
A117-2,817-1,1,0.7544999999999901
817-1,2404-2,1,0.480999999999998
2404-2,966-2,1,0.20399999999996699
966-2,920,1,3.1210000000000093
920,7202,1,0.385000000000005
7202,3510,1,0.264000000000024
3510,OWN-3510,1,0.0
OWN-3510,A399,1,3.69999999999996
A399,8491,1,0.5125000000000239
8491,A157,1,1.78199999999998
A157,6951,1,0.10600000000002699
6951,810,1,0.521999999999977
810,2216,1,2.48
2216,A426,1,0.191499999999991
A426,5720,1,5.11700000000001
5720,7678,1,0.6589999999999921
7678,2806,1,5.35450000000004
2806,2246,1,2.29199999999996
2246,A150,1,0.676000000000002
A150,B767,1,54.812
B767,7735,1,2.5999999999999504
7735,B907,1,29.921999999999997
B907,2330,1,24.441999999999997
2330,2328,1,0.8259999999999929
2328,A520,1,96.0565
A520,7694,1,358.1125
7694,7726,1,0.0570000000000164
7726,8528,1,0.0
8528,OWN-8528,1,0.0
OWN-8528,8528-1,1,0.0
8528-1,OWN-8528-1,1,0.0
OWN-8528-1,7694-1,1,0.0679999999999891
7694-1,F629,1,84.625
F629,3289,1,1.1540000000000001
3289,3058,1,51.04
3058,F269,1,10.116
F269,X101,1,74.9755
X101,3061,1,0.66149999999999
3061,F252,1,1.8235000000000199
F252,F305,1,0.440999999999974
F305,G790,1,10.227
G790,F258,1,20.5505
F258,F327,1,0.0785000000000196
F327,7746,1,0.248000000000019
7746,F349,1,0.616499999999974
F349,F255,1,37.523
F255,X158,1,5.55199999999996
X158,X082,1,0.326999999999998
X082,F256,1,1.2054999999999698
F256,F272,1,5.83050000000003
F272,7010,1,1.6960000000000302
7010,7020,1,0.8170000000000072
7020,F311,1,4.00899999999996
F311,5846,1,0.689999999999998
5846,F635,1,0.9660000000000079
F635,G861,1,2.6585
G861,G347,1,0.0989999999999895
G347,G949,1,0.665500000000009
G949,H928,1,2.8895
H928,3682,1,1.9405000000000399
3682,F325,1,1.8175
F325,G350,1,2.37449999999995
G350,3253,1,0.0780000000000314
3253,F322,1,0.101999999999975
F322,G353,1,4.13599999999997
G353,3222,1,3.52000000000004
3222,F042,1,1.4739999999999898
F042,F257,1,0.0
F257,3226,1,3.1580000000000203
3226,F025,1,1.04899999999998
F025,5987,1,0.947999999999979
5987,3275,1,1.25100000000003
3275,F288,1,0.252499999999998
F288,F071,1,0.257000000000005
F071,98,1,0.32099999999997
98,F321,1,2.39100000000008
F321,574,1,0.869999999999948
574,559,1,2.12700000000001
559,F506,1,1.28099999999995
F506,F309,1,0.7605000000000359
F309,82,1,0.8275000000000429
82,3754,1,0.7439999999999709
3754,F497,1,0.9685000000000059
F497,3931,1,0.841499999999996
3931,F488,1,0.330500000000029
F488,274,1,0.0399999999999636
274,OWN-274,1,0.0
OWN-274,274-1,1,0.0
274-1,OWN-274-1,1,0.0
OWN-274-1,3931-1,1,0.453500000000006
3931-1,F497-1,1,0.700499999999994
F497-1,3754-1,1,0.961999999999998
3754-1,82-1,1,0.817999999999985
82-1,F309-1,1,0.8665
F309-1,F506-1,1,0.6475000000000091
F506-1,559-1,1,1.3645
559-1,574-1,1,2.113
574-1,F321-1,1,0.875000000000016
F321-1,F071-1,1,2.7039999999999798
F071-1,3275-1,1,0.0925000000000118
3275-1,F288-1,1,0.0854999999999784
F288-1,98-1,1,0.0880000000000116
98-1,5987-1,1,1.505
5987-1,F025-1,1,0.998000000000024
F025-1,3226-1,1,1.03949999999997
3226-1,F042-1,1,2.8545000000000096
F042-1,F257-1,1,0.0
F257-1,3222-1,1,1.26250000000001
3222-1,G353-1,1,3.075
G353-1,F322-1,1,5.0835
F322-1,G350-1,1,0.130500000000026
G350-1,3253-1,1,0.06299999999997401
3253-1,F325-1,1,2.26299999999998
F325-1,3682-1,1,2.40700000000002
3682-1,H928-1,1,1.29499999999999
H928-1,G949-1,1,2.9965000000000095
G949-1,G347-1,1,0.5810000000000171
G347-1,G861-1,1,0.41949999999999205
G861-1,F635-1,1,2.2409999999999703
F635-1,F311-1,1,0.761499999999998
F311-1,5846-1,1,0.689999999999998
5846-1,7010-1,1,4.005
7010-1,7020-1,1,0.817000000000021
7020-1,F272-1,1,2.38899999999999
F272-1,F256-1,1,5.60650000000003
F256-1,X082-1,1,1.07749999999997
X082-1,X158-1,1,0.322999999999993
X158-1,F255-1,1,6.281500000000019
F255-1,F349-1,1,36.688
F349-1,7746-1,1,0.710999999999999
7746-1,F258-1,1,0.609999999999999
F258-1,F327-1,1,0.0430000000000064
F327-1,G790-1,1,20.285999999999998
G790-1,F305-1,1,10.1765
F305-1,F252-1,1,0.43000000000003497
F252-1,3061-1,1,1.94599999999997
3061-1,X101-1,1,0.552500000000009
X101-1,F269-1,1,74.9015
F269-1,3058-1,1,10.1115
3058-1,3289-1,1,50.472
3289-1,F629-1,1,1.09199999999998
F629-1,7694-2,1,84.931
7694-2,7726-1,1,0.0679999999999836
7726-1,8528-2,1,0.0
8528-2,OWN-8528-2,1,0.0
OWN-8528-2,8528-3,1,0.0
8528-3,OWN-8528-3,1,0.0
OWN-8528-3,7726-2,1,2.10335221462188e-15
7726-2,7694-3,1,0.0679999999999976
7694-3,F050,1,55.318000000000005
F050,OWN-F050,1,0.0
OWN-F050,F050-1,1,0.0
F050-1,OWN-F050-1,1,0.0
OWN-F050-1,8589,1,16.736
8589,F629-2,1,19.094
F629-2,3289-2,1,1.1540000000000001
3289-2,3058-2,1,51.04
3058-2,F269-2,1,10.116
F269-2,X101-2,1,74.9755
X101-2,3061-2,1,0.66149999999999
3061-2,F252-2,1,1.82349999999997
F252-2,F305-2,1,0.441000000000003
F305-2,G790-2,1,10.227
G790-2,F258-2,1,20.550500000000103
F258-2,F327-2,1,0.0784999999999343
F327-2,7746-2,1,0.248000000000019
7746-2,F349-2,1,0.61650000000003
F349-2,F255-2,1,37.523
F255-2,X158-2,1,5.551999999999991
X158-2,X082-2,1,0.326999999999998
X082-2,F256-2,1,1.2054999999999698
F256-2,F272-2,1,5.83050000000003
F272-2,7010-2,1,1.6960000000000302
7010-2,7020-2,1,0.8169999999999499
7020-2,F311-2,1,4.009000000000009
F311-2,5846-2,1,0.689999999999998
5846-2,F635-2,1,0.9660000000000079
F635-2,G861-2,1,2.6585
G861-2,G347-2,1,0.0989999999999895
G347-2,G949-2,1,0.665500000000009
G949-2,H928-2,1,2.8895
H928-2,3682-2,1,1.94049999999999
3682-2,F325-2,1,1.81750000000005
F325-2,G350-2,1,2.37449999999995
G350-2,3253-2,1,0.0780000000000314
3253-2,F322-2,1,0.101999999999975
F322-2,G353-2,1,4.13599999999997
G353-2,3222-2,1,3.52000000000004
3222-2,F042-2,1,1.4739999999999898
F042-2,F257-2,1,0.0
F257-2,3226-2,1,3.15799999999996
3226-2,F025-2,1,1.3530000000000102
F025-2,5987-2,1,0.9780000000000091
5987-2,F071-2,1,1.42650000000003
F071-2,98-2,1,0.32099999999997
98-2,3275-2,1,0.0640000000000214
3275-2,F288-2,1,0.0495000000000232
F288-2,F321-2,1,2.5744999999999396
F321-2,574-2,1,0.69500000000005
574-2,559-2,1,2.49450000000002
559-2,F506-2,1,1.1189999999999698
F506-2,F309-2,1,0.9829999999999469
F309-2,3754-2,1,1.4310000000001002
3754-2,F497-2,1,0.558999999999969
F497-2,274-2,1,0.920999999999992
274-2,OWN-274-2,1,0.0
OWN-274-2,3931-2,1,0.26849999999996
3931-2,F488-1,1,0.8350000000000359
F488-1,65,1,0.948500000000024
65,G344,1,0.250999999999976
G344,F318,1,1.31900000000002
F318,3759,1,0.25599999999997197
3759,F284,1,0.310999999999979
F284,F312,1,3.59250000000003
F312,OWN-F312,1,0.0
OWN-F312,X120,1,3.5344999999999795
X120,G348,1,0.0160000000000196
G348,7895,1,1.1395
7895,X119,1,0.11450000000002099
X119,7731,1,0.776999999999987
7731,3243,1,2.28300000000002
3243,F743,1,0.00849999999996953
F743,F249,1,0.687000000000012
F249,F277,1,0.9689999999999941
F277,3911,1,0.289500000000032
3911,F283,1,2.80999999999995
F283,F742,1,1.5445000000000302
F742,OWN-F742,1,0.0
OWN-F742,7656,1,1.40449999999998
7656,3857,1,2.9410000000000296
3857,F264,1,0.85899999999998
F264,4421,1,2.17500000000001
4421,6719,1,5.5274999999999705
6719,7636,1,5.5385
7636,3600,1,5.382000000000009
3600,G968,1,0.0794999999999959
G968,G684,1,0.297000000000025
G684,F350,1,12.5175
F350,1035,1,0.22399999999998998
1035,6844,1,20.8415
6844,2225,1,0.40050000000002206
2225,G696,1,42.2195
G696,F191,1,58.2975
F191,9747,1,43.459999999999894
9747,E202,1,106.5705
E202,7188,1,0.70150000000001
7188,OWN-7188,1,0.0
OWN-7188,7188-1,1,0.0
7188-1,OWN-7188-1,1,0.0
OWN-7188-1,E202-1,1,0.012999999999978999
E202-1,F423,1,163.903
F423,5803,1,0.223500000000001
5803,X160,1,0.16599999999999698
X160,3908,1,0.7659999999999909
3908,7684,1,25.913
7684,8367,1,0.0
8367,X296,1,84.1905
X296,348,1,0.697000000000003
348,5587,1,0.0
5587,E092,1,2.91100000000006
E092,X078,1,57.1319999999999
X078,484,1,0.363500000000045
484,A218,1,60.7465
A218,OWN-A218,1,0.0
OWN-A218,A218-1,1,0.0
A218-1,OWN-A218-1,1,0.0
OWN-A218-1,1236,1,70.9575
1236,848,1,5.0825
848,8516,1,0.0
8516,332,1,57.216
332,G004,1,0.714500000000015
G004,X123,1,1.80549999999999
X123,3189,1,3.846
3189,F363,1,0.20799999999999802
F363,F731,1,77.066
F731,5909,1,43.545
5909,5908,1,2.2409999999999903
5908,F313,1,26.160999999999998
F313,7420,1,0.597500000000025
7420,F160,1,4.303
F160,X122,1,2.56899999999996
X122,3240,1,0.151499999999999
3240,F240,1,0.0135000000000218
F240,F279,1,0.541999999999973
F279,3725,1,1.00549999999998
3725,7782,1,0.509000000000015
7782,F340,1,1.45249999999999
F340,3722,1,0.40050000000007896
3722,X096,1,2.1954999999999196
X096,F278,1,0.393000000000029
F278,3662,1,0.48050000000000603
3662,F337,1,0.120000000000005
F337,H903,1,1.3535
H903,37,1,0.18950000000001002
37,OWN-37,1,0.0
OWN-37,37-1,1,0.0
37-1,OWN-37-1,1,0.0
OWN-37-1,H903-1,1,0.22350000000004702
H903-1,F337-1,1,1.4325000000000199
F337-1,3662-1,1,0.12699999999997802
3662-1,F278-1,1,0.44549999999994705
F278-1,X096-1,1,0.406500000000034
X096-1,3722-1,1,2.08900000000003
3722-1,F340-1,1,0.26499999999991397
F340-1,7782-1,1,1.70850000000005
7782-1,3725-1,1,0.7570000000001259
3725-1,F279-1,1,0.37999999999994205
F279-1,3240-1,1,0.963499999999913
3240-1,X122-1,1,0.0439999999999969
X122-1,F240-1,1,0.11649999999996699
F240-1,F160-1,1,2.6645000000000802
F160-1,7420-1,1,4.21200000000009
7420-1,F313-1,1,0.490499999999926
F313-1,5909-1,1,26.589000000000002
5909-1,5908-1,1,1.8335000000000399
5908-1,F731-1,1,43.3705
F731-1,F363-1,1,76.837
F363-1,3189-1,1,0.16799999999986404
3189-1,X123-1,1,3.9010000000001495
X123-1,G004-1,1,1.6774999999998998
G004-1,332-1,1,0.427999999999997
332-1,848-1,1,57.697500000000105
848-1,8516-1,1,0.0
8516-1,1236-1,1,5.05399999999989
1236-1,A512,1,168.2775
A512,2565,1,70.2185000000001
2565,7693,1,0.0
7693,A730,1,59.6005
A730,1368,1,0.792999999999893
1368,B573,1,4.18150000000014
B573,A176,1,99.4504999999999
A176,1159,1,0.676500000000033
1159,7076,1,0.0879999999999654
7076,X270,1,8.4375
X270,9552,1,23.058000000000003
9552,B938,1,1.31750000000011
B938,1289,1,0.22849999999993997
1289,A728 ,1,195.80700000000002
A728 ,X221,1,46.2430000000001
X221,5565,1,1.07850000000008
5565,A980,1,164.524
A980,7843,1,9.631000000000089
7843,7706,1,80.63549999999991
7706,7842,1,21.7530000000002
7842,X196,1,0.110500000000002
X196,7191,1,1.79500000000007
7191,B502,1,0.0814999999997781
B502,1576,1,179.095
1576,A404-2,1,15.230000000000201
A404-2,7652-2,1,0.0949999999997999
7652-2,A533-2,1,0.15549999999984698
A533-2,4696-2,1,0.0885000000002947
4696-2,5730-2,1,0.0124999999998181
5730-2,1186-2,1,1.38250000000016
1186-2,7773-2,1,6.80899999999997
7773-2,OWN-7773-2,1,0.0
OWN-7773-2,7773-3,1,0.0
7773-3,OWN-7773-3,1,0.0
OWN-7773-3,4691,1,322.83299999999997
4691,9121,1,2.4549999999999303
9121,J812,1,6.865000000000009
J812,1977,1,20.8335
1977,J335,1,54.6665
J335,1429,1,0.425999999999931
1429,K772,1,380.20300000000003
K772,K132,1,108.9005
K132,4334,1,0.0240000000000009
4334,1491,1,289.1405
1491,1625,1,15.5364999999999
1625,J811,1,15.145
J811,8345,1,7.31000000000017
8345,J417,1,29.4565
J417,7282,1,51.451
7282,1489,1,38.4079999999999
1489,X225,1,67.2175
X225,492,1,2.6140000000000296
492,5706,1,94.0710000000001
5706,4728,1,89.8419999999999
4728,1600,1,0.16750000000001802
1600,J048,1,0.36399999999980504
J048,5707,1,1.69200000000023
5707,J039,1,5.48199999999997
J039,1430,1,1.3365000000001102
1430,J040,1,0.17049999999972001
J040,7786,1,5.3090000000002
7786,4170,1,5.07749999999987
4170,J695,1,0.321500000000015
J695,1967,1,37.864000000000004
1967,1452,1,56.757000000000104
1452,J041,1,1.0205000000000801
J041,7473,1,52.4354999999998
7473,6999,1,43.181999999999995
6999,5508,1,0.6480000000001379
5508,J663,1,50.317
J663,1101,1,0.380999999999858
1101,OWN-1101,1,0.0
OWN-1101,GEN-1101,1,0.0
GEN-A403,A403,2,0.0
A403,OWN-A403,2,0.0
OWN-A403,2241,2,0.802500000000001
2241,7333,2,3.1464999999999703
7333,2267,2,2.7075000000000093
2267,A425,2,2.4090000000000003
A425,A074,2,0.9114999999999469
A074,2204,2,0.7200000000000658
2204,A427,2,0.828999999999999
A427,935,2,0.606
935,A432,2,2.4534999999999902
A432,A429,2,0.433499999999986
A429,2226,2,0.39000000000002505
2226,2221,2,1.589
2221,B715,2,8.88200000000001
B715,7808,2,0.585999999999974
7808,A649,2,22.643
A649,A402,2,23.2544999999999
A402,1002,2,4.62799999999999
1002,7689,2,23.9695000000001
7689,1231,2,41.1055
1231,2231,2,5.038000000000009
2231,B997,2,4.43899999999999
B997,2143,2,2.7289999999999797
2143,A640,2,2.7344999999999398
A640,7653,2,70.03200000000011
7653,B782,2,0.48599999999999
B782,6396,2,28.5605
6396,7495,2,39.0674999999999
7495,X041,2,23.796999999999997
X041,5549,2,45.7535
5549,X175,2,13.5085
X175,2802,2,28.855
2802,2183,2,52.8684999999999
2183,7795,2,11.0805000000001
7795,5477,2,18.05
5477,X037,2,18.279499999999896
X037,X007,2,2.03700000000003
X007,7319,2,0.926500000000033
7319,2279,2,0.43449999999995703
2279,X049,2,4.07749999999993
X049,1124,2,0.40399999999999603
1124,B055,2,0.8260000000000219
B055,5683,2,13.5060000000001
5683,A404,2,65.083
A404,7652,2,0.0950000000000273
7652,A533,2,0.155499999999961
A533,4696,2,0.0885000000000673
4696,5730,2,0.0125000000000455
5730,1186,2,1.3824999999999399
1186,7773,2,6.798999999999981
7773,OWN-7773,2,0.0
OWN-7773,X111,2,93.82300000000009
X111,X042,2,0.565999999999917
X042,J382,2,0.05499999999995
J382,5436,2,31.4110000000001
5436,7449,2,113.757
7449,J515,2,1.77200000000005
J515,4361,2,5.367999999999941
4361,465,2,11.912
465,5413,2,0.5219999999999351
5413,5435,2,1.60050000000001
5435,J294,2,2.54250000000002
J294,J542,2,3.5879999999999703
J542,X098,2,0.39850000000001295
X098,J490,2,3.2620000000000604
J490,J430,2,0.16250000000002301
J430,1502,2,0.947999999999979
1502,J420,2,0.9505000000000341
J420,J290,2,1.46499999999992
J290,J286,2,1.7870000000000301
