COD_VEHICLE,COD_PATH,Start Inventory,Target Inventory,pQuantityVehicles
0.58LKM-1000L,135,1000,1,1
0.65LKM-1200L,135,1200,1,4
0.546LKM-600L,135,600,1,3
0.42LKM-600L,136,600,1,2
0.55LKM-800L,136,800,1,6
0.58LKM-1000L,136,1000,1,3
0.65LKM-1200L,136,1200,1,27
0.546LKM-600L,136,600,1,9
0.42LKM-600L,137,600,1,7
0.55LKM-800L,137,800,1,6
0.58LKM-1000L,137,1000,1,1
0.65LKM-1200L,137,1200,1,8
0.546LKM-600L,137,600,1,1
0.42LKM-600L,138,600,1,16
0.55LKM-800L,138,800,1,5
0.58LKM-1000L,138,1000,1,15
0.65LKM-1200L,138,1200,1,14
0.546LKM-600L,138,600,1,1
0.42LKM-600L,139,600,1,4
0.55LKM-800L,139,800,1,5
0.58LKM-1000L,139,1000,1,2
0.65LKM-1200L,139,1200,1,2
0.546LKM-600L,139,600,1,4
0.42LKM-600L,14,600,1,6
0.55LKM-800L,14,800,1,4
0.58LKM-1000L,14,1000,1,1
0.65LKM-1200L,14,1200,1,3
0.546LKM-600L,14,600,1,1
0.42LKM-600L,140,600,1,2
0.55LKM-800L,140,800,1,11
0.58LKM-1000L,140,1000,1,1
0.65LKM-1200L,140,1200,1,2
0.546LKM-600L,140,600,1,1
0.42LKM-600L,141,600,1,11
0.55LKM-800L,141,800,1,7
0.58LKM-1000L,141,1000,1,1
0.65LKM-1200L,141,1200,1,12
0.546LKM-600L,141,600,1,5
0.42LKM-600L,142,600,1,8
0.55LKM-800L,142,800,1,5
0.58LKM-1000L,142,1000,1,10
0.65LKM-1200L,142,1200,1,6
0.546LKM-600L,142,600,1,6
0.42LKM-600L,143,600,1,3
0.55LKM-800L,143,800,1,1
0.58LKM-1000L,143,1000,1,4
0.65LKM-1200L,143,1200,1,2
0.546LKM-600L,143,600,1,2
0.42LKM-600L,144,600,1,12
0.55LKM-800L,144,800,1,10
0.58LKM-1000L,144,1000,1,2
0.65LKM-1200L,144,1200,1,11
0.546LKM-600L,144,600,1,1
0.42LKM-600L,145,600,1,2
0.55LKM-800L,145,800,1,6
0.58LKM-1000L,145,1000,1,10
0.65LKM-1200L,145,1200,1,11
0.546LKM-600L,145,600,1,2
0.42LKM-600L,146,600,1,2
0.55LKM-800L,146,800,1,2
0.58LKM-1000L,146,1000,1,2
0.65LKM-1200L,146,1200,1,1
0.546LKM-600L,146,600,1,1
0.42LKM-600L,147,600,1,1
0.55LKM-800L,147,800,1,5
0.58LKM-1000L,147,1000,1,11
0.65LKM-1200L,147,1200,1,13
0.546LKM-600L,147,600,1,5
0.42LKM-600L,148,600,1,7
0.55LKM-800L,148,800,1,2
0.58LKM-1000L,148,1000,1,1
0.65LKM-1200L,148,1200,1,3
0.546LKM-600L,148,600,1,5
0.42LKM-600L,149,600,1,5
0.55LKM-800L,149,800,1,2
0.58LKM-1000L,149,1000,1,2
0.65LKM-1200L,149,1200,1,3
0.546LKM-600L,149,600,1,2
0.42LKM-600L,15,600,1,1
0.55LKM-800L,15,800,1,4
0.58LKM-1000L,15,1000,1,1
0.65LKM-1200L,15,1200,1,7
0.546LKM-600L,15,600,1,4
0.42LKM-600L,150,600,1,9
0.55LKM-800L,150,800,1,3
0.58LKM-1000L,150,1000,1,7
0.65LKM-1200L,150,1200,1,1
0.546LKM-600L,150,600,1,1
0.42LKM-600L,151,600,1,10
0.55LKM-800L,151,800,1,12
0.58LKM-1000L,151,1000,1,9
0.65LKM-1200L,151,1200,1,16
0.546LKM-600L,151,600,1,2
0.42LKM-600L,152,600,1,6
0.55LKM-800L,152,800,1,11
0.58LKM-1000L,152,1000,1,3
0.65LKM-1200L,152,1200,1,7
0.546LKM-600L,152,600,1,1
0.42LKM-600L,153,600,1,15
0.55LKM-800L,153,800,1,5
0.58LKM-1000L,153,1000,1,3
0.65LKM-1200L,153,1200,1,5
0.546LKM-600L,153,600,1,2
0.42LKM-600L,154,600,1,1
0.55LKM-800L,154,800,1,3
0.58LKM-1000L,154,1000,1,19
0.65LKM-1200L,154,1200,1,19
0.42LKM-600L,155,600,1,5
0.55LKM-800L,155,800,1,10
0.58LKM-1000L,155,1000,1,10
0.65LKM-1200L,155,1200,1,18
0.546LKM-600L,155,600,1,4
0.42LKM-600L,156,600,1,11
0.55LKM-800L,156,800,1,10
0.58LKM-1000L,156,1000,1,1
0.65LKM-1200L,156,1200,1,11
0.546LKM-600L,156,600,1,9
0.42LKM-600L,157,600,1,1
0.55LKM-800L,157,800,1,2
0.58LKM-1000L,157,1000,1,4
0.65LKM-1200L,157,1200,1,2
0.546LKM-600L,157,600,1,4
0.42LKM-600L,158,600,1,6
0.55LKM-800L,158,800,1,3
0.58LKM-1000L,158,1000,1,14
0.65LKM-1200L,158,1200,1,12
0.42LKM-600L,159,600,1,3
0.55LKM-800L,159,800,1,9
0.58LKM-1000L,159,1000,1,16
0.65LKM-1200L,159,1200,1,23
0.42LKM-600L,16,600,1,11
0.55LKM-800L,16,800,1,5
0.58LKM-1000L,16,1000,1,14
0.65LKM-1200L,16,1200,1,16
0.546LKM-600L,16,600,1,1
0.42LKM-600L,160,600,1,1
0.55LKM-800L,160,800,1,5
0.58LKM-1000L,160,1000,1,1
0.65LKM-1200L,160,1200,1,1
0.546LKM-600L,160,600,1,2
0.42LKM-600L,161,600,1,9
0.55LKM-800L,161,800,1,5
0.58LKM-1000L,161,1000,1,2
0.65LKM-1200L,161,1200,1,7
0.546LKM-600L,161,600,1,2
0.42LKM-600L,162,600,1,3
0.55LKM-800L,162,800,1,3
0.58LKM-1000L,162,1000,1,14
0.65LKM-1200L,162,1200,1,24
0.546LKM-600L,162,600,1,3
0.42LKM-600L,163,600,1,15
0.55LKM-800L,163,800,1,7
0.58LKM-1000L,163,1000,1,10
0.65LKM-1200L,163,1200,1,17
0.42LKM-600L,164,600,1,1
0.55LKM-800L,164,800,1,1
0.58LKM-1000L,164,1000,1,6
0.65LKM-1200L,164,1200,1,1
0.546LKM-600L,164,600,1,4
0.42LKM-600L,165,600,1,5
0.55LKM-800L,165,800,1,2
0.58LKM-1000L,165,1000,1,5
0.65LKM-1200L,165,1200,1,3
0.546LKM-600L,165,600,1,3
0.42LKM-600L,166,600,1,1
0.55LKM-800L,166,800,1,6
0.58LKM-1000L,166,1000,1,8
0.65LKM-1200L,166,1200,1,4
0.546LKM-600L,166,600,1,2
0.42LKM-600L,167,600,1,4
0.55LKM-800L,167,800,1,5
0.58LKM-1000L,167,1000,1,2
0.65LKM-1200L,167,1200,1,7
0.546LKM-600L,167,600,1,5
0.42LKM-600L,168,600,1,4
0.55LKM-800L,168,800,1,6
0.58LKM-1000L,168,1000,1,5
0.65LKM-1200L,168,1200,1,10
0.546LKM-600L,168,600,1,1
0.42LKM-600L,169,600,1,2
0.55LKM-800L,169,800,1,5
0.58LKM-1000L,169,1000,1,10
0.65LKM-1200L,169,1200,1,23
0.42LKM-600L,17,600,1,2
0.55LKM-800L,17,800,1,10
0.58LKM-1000L,17,1000,1,22
0.65LKM-1200L,17,1200,1,30
0.546LKM-600L,17,600,1,1
0.42LKM-600L,170,600,1,7
0.55LKM-800L,170,800,1,2
0.58LKM-1000L,170,1000,1,9
0.65LKM-1200L,170,1200,1,6
0.546LKM-600L,170,600,1,3
0.42LKM-600L,171,600,1,2
0.55LKM-800L,171,800,1,5
0.58LKM-1000L,171,1000,1,4
0.65LKM-1200L,171,1200,1,5
0.546LKM-600L,171,600,1,3
0.42LKM-600L,172,600,1,4
0.55LKM-800L,172,800,1,3
0.58LKM-1000L,172,1000,1,14
0.65LKM-1200L,172,1200,1,3
0.546LKM-600L,172,600,1,5
0.42LKM-600L,173,600,1,1
0.55LKM-800L,173,800,1,1
0.58LKM-1000L,173,1000,1,1
0.65LKM-1200L,173,1200,1,3
0.546LKM-600L,173,600,1,4
0.42LKM-600L,174,600,1,4
0.55LKM-800L,174,800,1,2
0.58LKM-1000L,174,1000,1,3
0.65LKM-1200L,174,1200,1,3
0.546LKM-600L,174,600,1,6
0.42LKM-600L,175,600,1,1
0.55LKM-800L,175,800,1,2
0.58LKM-1000L,175,1000,1,12
0.65LKM-1200L,175,1200,1,1
0.546LKM-600L,175,600,1,2
0.42LKM-600L,176,600,1,7
0.55LKM-800L,176,800,1,1
0.58LKM-1000L,176,1000,1,3
0.65LKM-1200L,176,1200,1,9
0.546LKM-600L,176,600,1,3
0.42LKM-600L,177,600,1,5
0.55LKM-800L,177,800,1,2
0.58LKM-1000L,177,1000,1,4
0.65LKM-1200L,177,1200,1,1
0.42LKM-600L,178,600,1,3
0.55LKM-800L,178,800,1,2
0.58LKM-1000L,178,1000,1,4
0.65LKM-1200L,178,1200,1,1
0.546LKM-600L,178,600,1,2
0.42LKM-600L,179,600,1,5
0.55LKM-800L,179,800,1,11
0.58LKM-1000L,179,1000,1,19
0.65LKM-1200L,179,1200,1,8
0.546LKM-600L,179,600,1,8
0.42LKM-600L,18,600,1,2
0.55LKM-800L,18,800,1,5
0.58LKM-1000L,18,1000,1,13
0.65LKM-1200L,18,1200,1,5
0.546LKM-600L,18,600,1,2
0.42LKM-600L,180,600,1,6
0.55LKM-800L,180,800,1,2
0.58LKM-1000L,180,1000,1,7
0.65LKM-1200L,180,1200,1,3
0.546LKM-600L,180,600,1,4
0.42LKM-600L,181,600,1,5
0.55LKM-800L,181,800,1,1
0.58LKM-1000L,181,1000,1,4
0.65LKM-1200L,181,1200,1,1
0.546LKM-600L,181,600,1,1
0.42LKM-600L,182,600,1,3
0.55LKM-800L,182,800,1,2
0.58LKM-1000L,182,1000,1,1
0.65LKM-1200L,182,1200,1,3
0.546LKM-600L,182,600,1,2
0.42LKM-600L,183,600,1,9
0.55LKM-800L,183,800,1,7
0.58LKM-1000L,183,1000,1,13
0.65LKM-1200L,183,1200,1,5
0.546LKM-600L,183,600,1,1
0.42LKM-600L,184,600,1,15
0.55LKM-800L,184,800,1,8
0.58LKM-1000L,184,1000,1,4
0.65LKM-1200L,184,1200,1,14
0.546LKM-600L,184,600,1,8
0.42LKM-600L,185,600,1,5
0.55LKM-800L,185,800,1,5
0.58LKM-1000L,185,1000,1,3
0.65LKM-1200L,185,1200,1,6
0.546LKM-600L,185,600,1,1
0.42LKM-600L,186,600,1,3
0.55LKM-800L,186,800,1,1
0.58LKM-1000L,186,1000,1,10
0.65LKM-1200L,186,1200,1,3
0.546LKM-600L,186,600,1,5
0.42LKM-600L,187,600,1,4
0.55LKM-800L,187,800,1,5
0.58LKM-1000L,187,1000,1,7
0.65LKM-1200L,187,1200,1,5
0.546LKM-600L,187,600,1,4
0.42LKM-600L,188,600,1,1
0.55LKM-800L,188,800,1,5
0.58LKM-1000L,188,1000,1,7
0.65LKM-1200L,188,1200,1,8
0.546LKM-600L,188,600,1,3
0.42LKM-600L,189,600,1,7
0.55LKM-800L,189,800,1,4
0.58LKM-1000L,189,1000,1,4
0.65LKM-1200L,189,1200,1,21
0.546LKM-600L,189,600,1,1
0.42LKM-600L,19,600,1,3
0.55LKM-800L,19,800,1,4
0.58LKM-1000L,19,1000,1,1
0.65LKM-1200L,19,1200,1,4
0.546LKM-600L,19,600,1,1
0.42LKM-600L,190,600,1,5
0.55LKM-800L,190,800,1,5
0.58LKM-1000L,190,1000,1,1
0.65LKM-1200L,190,1200,1,9
0.546LKM-600L,190,600,1,2
0.42LKM-600L,191,600,1,1
0.55LKM-800L,191,800,1,3
0.58LKM-1000L,191,1000,1,1
0.65LKM-1200L,191,1200,1,3
0.546LKM-600L,191,600,1,2
0.42LKM-600L,192,600,1,16
0.55LKM-800L,192,800,1,1
0.58LKM-1000L,192,1000,1,24
0.65LKM-1200L,192,1200,1,24
0.546LKM-600L,192,600,1,5
0.42LKM-600L,193,600,1,4
0.55LKM-800L,193,800,1,4
0.58LKM-1000L,193,1000,1,1
0.65LKM-1200L,193,1200,1,2
0.546LKM-600L,193,600,1,4
0.42LKM-600L,194,600,1,1
0.55LKM-800L,194,800,1,4
0.58LKM-1000L,194,1000,1,1
0.65LKM-1200L,194,1200,1,7
0.546LKM-600L,194,600,1,4
0.42LKM-600L,195,600,1,1
0.55LKM-800L,195,800,1,7
0.58LKM-1000L,195,1000,1,13
0.65LKM-1200L,195,1200,1,8
0.42LKM-600L,196,600,1,11
0.55LKM-800L,196,800,1,2
0.58LKM-1000L,196,1000,1,6
0.65LKM-1200L,196,1200,1,8
0.546LKM-600L,196,600,1,6
0.42LKM-600L,197,600,1,6
0.55LKM-800L,197,800,1,10
0.58LKM-1000L,197,1000,1,1
0.65LKM-1200L,197,1200,1,14
0.546LKM-600L,197,600,1,5
0.42LKM-600L,198,600,1,11
0.55LKM-800L,198,800,1,3
0.58LKM-1000L,198,1000,1,19
0.65LKM-1200L,198,1200,1,4
0.546LKM-600L,198,600,1,5
0.42LKM-600L,199,600,1,1
0.55LKM-800L,199,800,1,2
0.58LKM-1000L,199,1000,1,2
0.65LKM-1200L,199,1200,1,5
0.546LKM-600L,199,600,1,4
0.42LKM-600L,2,600,1,15
0.55LKM-800L,2,800,1,9
0.58LKM-1000L,2,1000,1,19
0.65LKM-1200L,2,1200,1,17
0.546LKM-600L,2,600,1,9
0.42LKM-600L,20,600,1,17
0.55LKM-800L,20,800,1,11
0.58LKM-1000L,20,1000,1,8
0.65LKM-1200L,20,1200,1,33
0.546LKM-600L,20,600,1,3
0.42LKM-600L,200,600,1,4
0.55LKM-800L,200,800,1,1
0.58LKM-1000L,200,1000,1,11
0.65LKM-1200L,200,1200,1,2
0.546LKM-600L,200,600,1,6
0.42LKM-600L,21,600,1,3
0.55LKM-800L,21,800,1,7
0.58LKM-1000L,21,1000,1,14
0.65LKM-1200L,21,1200,1,5
0.42LKM-600L,22,600,1,13
0.55LKM-800L,22,800,1,9
0.58LKM-1000L,22,1000,1,6
0.65LKM-1200L,22,1200,1,4
0.546LKM-600L,22,600,1,1
0.42LKM-600L,23,600,1,8
0.55LKM-800L,23,800,1,4
0.58LKM-1000L,23,1000,1,4
0.65LKM-1200L,23,1200,1,3
0.546LKM-600L,23,600,1,2
0.42LKM-600L,24,600,1,7
0.55LKM-800L,24,800,1,6
0.58LKM-1000L,24,1000,1,1
0.65LKM-1200L,24,1200,1,3
0.546LKM-600L,24,600,1,6
0.42LKM-600L,25,600,1,6
0.55LKM-800L,25,800,1,10
0.58LKM-1000L,25,1000,1,9
0.65LKM-1200L,25,1200,1,2
0.546LKM-600L,25,600,1,7
0.42LKM-600L,26,600,1,12
0.55LKM-800L,26,800,1,4
0.58LKM-1000L,26,1000,1,27
0.65LKM-1200L,26,1200,1,9
0.546LKM-600L,26,600,1,1
0.42LKM-600L,27,600,1,6
0.55LKM-800L,27,800,1,3
0.58LKM-1000L,27,1000,1,4
0.65LKM-1200L,27,1200,1,3
0.546LKM-600L,27,600,1,1
0.42LKM-600L,28,600,1,1
0.55LKM-800L,28,800,1,3
0.58LKM-1000L,28,1000,1,2
0.65LKM-1200L,28,1200,1,1
0.546LKM-600L,28,600,1,6
0.42LKM-600L,29,600,1,5
0.55LKM-800L,29,800,1,7
0.58LKM-1000L,29,1000,1,4
0.65LKM-1200L,29,1200,1,3
0.546LKM-600L,29,600,1,4
0.42LKM-600L,3,600,1,3
0.55LKM-800L,3,800,1,6
0.58LKM-1000L,3,1000,1,4
0.65LKM-1200L,3,1200,1,2
0.546LKM-600L,3,600,1,4
0.42LKM-600L,30,600,1,2
0.55LKM-800L,30,800,1,5
0.58LKM-1000L,30,1000,1,2
0.65LKM-1200L,30,1200,1,1
0.546LKM-600L,30,600,1,1
0.42LKM-600L,31,600,1,2
0.55LKM-800L,31,800,1,1
0.58LKM-1000L,31,1000,1,3
0.65LKM-1200L,31,1200,1,1
0.546LKM-600L,31,600,1,3
0.42LKM-600L,32,600,1,4
0.55LKM-800L,32,800,1,4
0.58LKM-1000L,32,1000,1,3
0.65LKM-1200L,32,1200,1,14
0.546LKM-600L,32,600,1,6
0.42LKM-600L,33,600,1,7
0.55LKM-800L,33,800,1,2
0.58LKM-1000L,33,1000,1,2
0.65LKM-1200L,33,1200,1,2
0.546LKM-600L,33,600,1,4
0.42LKM-600L,34,600,1,4
0.55LKM-800L,34,800,1,12
0.58LKM-1000L,34,1000,1,27
0.65LKM-1200L,34,1200,1,1
0.546LKM-600L,34,600,1,3
0.42LKM-600L,35,600,1,15
0.55LKM-800L,35,800,1,11
0.58LKM-1000L,35,1000,1,22
0.65LKM-1200L,35,1200,1,3
0.546LKM-600L,35,600,1,8
0.42LKM-600L,36,600,1,1
0.55LKM-800L,36,800,1,10
0.58LKM-1000L,36,1000,1,10
0.65LKM-1200L,36,1200,1,12
0.546LKM-600L,36,600,1,3
0.42LKM-600L,37,600,1,7
0.55LKM-800L,37,800,1,5
0.58LKM-1000L,37,1000,1,1
0.65LKM-1200L,37,1200,1,4
0.546LKM-600L,37,600,1,5
0.42LKM-600L,38,600,1,12
0.55LKM-800L,38,800,1,10
0.58LKM-1000L,38,1000,1,8
0.65LKM-1200L,38,1200,1,12
0.546LKM-600L,38,600,1,7
0.42LKM-600L,39,600,1,17
0.55LKM-800L,39,800,1,11
0.58LKM-1000L,39,1000,1,8
0.65LKM-1200L,39,1200,1,34
0.546LKM-600L,39,600,1,1
0.42LKM-600L,4,600,1,6
0.55LKM-800L,4,800,1,1
0.58LKM-1000L,4,1000,1,1
0.65LKM-1200L,4,1200,1,7
0.546LKM-600L,4,600,1,2
0.42LKM-600L,40,600,1,5
0.55LKM-800L,40,800,1,5
0.58LKM-1000L,40,1000,1,1
0.65LKM-1200L,40,1200,1,10
0.546LKM-600L,40,600,1,1
0.42LKM-600L,41,600,1,1
0.55LKM-800L,41,800,1,5
0.58LKM-1000L,41,1000,1,1
0.65LKM-1200L,41,1200,1,1
0.42LKM-600L,42,600,1,5
0.55LKM-800L,42,800,1,2
0.58LKM-1000L,42,1000,1,2
0.65LKM-1200L,42,1200,1,1
0.546LKM-600L,42,600,1,4
0.42LKM-600L,43,600,1,6
0.55LKM-800L,43,800,1,3
0.58LKM-1000L,43,1000,1,1
0.65LKM-1200L,43,1200,1,4
0.546LKM-600L,43,600,1,1
0.42LKM-600L,44,600,1,9
0.55LKM-800L,44,800,1,2
0.58LKM-1000L,44,1000,1,8
0.65LKM-1200L,44,1200,1,7
0.546LKM-600L,44,600,1,1
0.42LKM-600L,45,600,1,1
0.55LKM-800L,45,800,1,1
0.58LKM-1000L,45,1000,1,3
0.65LKM-1200L,45,1200,1,1
0.42LKM-600L,46,600,1,8
0.55LKM-800L,46,800,1,5
0.58LKM-1000L,46,1000,1,6
0.65LKM-1200L,46,1200,1,1
0.546LKM-600L,46,600,1,5
0.42LKM-600L,47,600,1,1
0.55LKM-800L,47,800,1,1
0.58LKM-1000L,47,1000,1,8
0.65LKM-1200L,47,1200,1,8
0.546LKM-600L,47,600,1,3
0.42LKM-600L,48,600,1,6
0.55LKM-800L,48,800,1,1
0.58LKM-1000L,48,1000,1,1
0.65LKM-1200L,48,1200,1,9
0.546LKM-600L,48,600,1,5
0.42LKM-600L,49,600,1,8
0.55LKM-800L,49,800,1,1
0.58LKM-1000L,49,1000,1,5
0.65LKM-1200L,49,1200,1,2
0.546LKM-600L,49,600,1,3
0.42LKM-600L,5,600,1,4
0.55LKM-800L,5,800,1,3
0.58LKM-1000L,5,1000,1,1
0.65LKM-1200L,5,1200,1,1
0.546LKM-600L,5,600,1,2
0.42LKM-600L,50,600,1,4
0.55LKM-800L,50,800,1,9
0.58LKM-1000L,50,1000,1,12
0.65LKM-1200L,50,1200,1,6
0.42LKM-600L,51,600,1,9
0.55LKM-800L,51,800,1,1
0.58LKM-1000L,51,1000,1,4
0.65LKM-1200L,51,1200,1,4
0.546LKM-600L,51,600,1,3
0.42LKM-600L,52,600,1,8
0.55LKM-800L,52,800,1,6
0.58LKM-1000L,52,1000,1,3
0.65LKM-1200L,52,1200,1,1
0.42LKM-600L,53,600,1,3
0.55LKM-800L,53,800,1,1
0.58LKM-1000L,53,1000,1,10
0.65LKM-1200L,53,1200,1,5
0.546LKM-600L,53,600,1,3
0.42LKM-600L,54,600,1,11
0.55LKM-800L,54,800,1,1
