COD_VEHICLE,COD_PATH,Start Inventory,Target Inventory,pQuantityVehicles
0.42LKM-600L,194,600,1,1
0.55LKM-800L,194,800,1,4
0.42LKM-600L,195,600,1,1
0.55LKM-800L,195,800,1,7
0.42LKM-600L,196,600,1,11
0.55LKM-800L,196,800,1,2
0.42LKM-600L,197,600,1,6
0.55LKM-800L,197,800,1,10
0.42LKM-600L,198,600,1,11
0.55LKM-800L,198,800,1,3
0.42LKM-600L,199,600,1,1
0.55LKM-800L,199,800,1,2
0.42LKM-600L,2,600,1,15
0.55LKM-800L,2,800,1,9
0.42LKM-600L,20,600,1,17
0.55LKM-800L,20,800,1,11
0.42LKM-600L,200,600,1,4
0.55LKM-800L,200,800,1,1
0.42LKM-600L,21,600,1,3
0.55LKM-800L,21,800,1,7
0.42LKM-600L,22,600,1,13
0.55LKM-800L,22,800,1,9
0.42LKM-600L,23,600,1,8
0.55LKM-800L,23,800,1,4
0.42LKM-600L,24,600,1,7
0.55LKM-800L,24,800,1,6
0.42LKM-600L,25,600,1,6
0.55LKM-800L,25,800,1,10
0.42LKM-600L,26,600,1,12
0.55LKM-800L,26,800,1,4
0.42LKM-600L,27,600,1,6
0.55LKM-800L,27,800,1,3
0.42LKM-600L,28,600,1,1
0.55LKM-800L,28,800,1,3
0.42LKM-600L,29,600,1,5
0.55LKM-800L,29,800,1,7
0.42LKM-600L,3,600,1,3
0.55LKM-800L,3,800,1,6
0.42LKM-600L,30,600,1,2
0.55LKM-800L,30,800,1,5
0.42LKM-600L,31,600,1,2
0.55LKM-800L,31,800,1,1
0.42LKM-600L,32,600,1,4
0.55LKM-800L,32,800,1,4
0.42LKM-600L,33,600,1,7
0.55LKM-800L,33,800,1,2
0.42LKM-600L,34,600,1,4
0.55LKM-800L,34,800,1,12
0.42LKM-600L,35,600,1,15
0.55LKM-800L,35,800,1,11
0.42LKM-600L,36,600,1,1
0.55LKM-800L,36,800,1,10
0.42LKM-600L,37,600,1,7
0.55LKM-800L,37,800,1,5
0.42LKM-600L,38,600,1,12
0.55LKM-800L,38,800,1,10
0.42LKM-600L,39,600,1,17
0.55LKM-800L,39,800,1,11
0.42LKM-600L,4,600,1,6
0.55LKM-800L,4,800,1,1
0.42LKM-600L,40,600,1,5
0.55LKM-800L,40,800,1,5
0.42LKM-600L,41,600,1,1
0.55LKM-800L,41,800,1,5
0.42LKM-600L,42,600,1,5
0.55LKM-800L,42,800,1,2
0.42LKM-600L,43,600,1,6
0.55LKM-800L,43,800,1,3
0.42LKM-600L,44,600,1,9
0.55LKM-800L,44,800,1,2
0.42LKM-600L,45,600,1,1
0.55LKM-800L,45,800,1,1
0.42LKM-600L,46,600,1,8
0.55LKM-800L,46,800,1,5
0.42LKM-600L,47,600,1,1
0.55LKM-800L,47,800,1,1
0.42LKM-600L,48,600,1,6
0.55LKM-800L,48,800,1,1
0.42LKM-600L,49,600,1,8
0.55LKM-800L,49,800,1,1
0.42LKM-600L,5,600,1,4
0.55LKM-800L,5,800,1,3
0.42LKM-600L,50,600,1,4
0.55LKM-800L,50,800,1,9
0.42LKM-600L,51,600,1,9
0.55LKM-800L,51,800,1,1
0.42LKM-600L,52,600,1,8
0.55LKM-800L,52,800,1,6
0.42LKM-600L,53,600,1,3
0.55LKM-800L,53,800,1,1
0.42LKM-600L,54,600,1,11
0.55LKM-800L,54,800,1,1
0.42LKM-600L,55,600,1,8
0.55LKM-800L,55,800,1,4
0.42LKM-600L,56,600,1,5
0.55LKM-800L,56,800,1,1
0.42LKM-600L,57,600,1,4
0.55LKM-800L,57,800,1,9
0.42LKM-600L,58,600,1,8
0.55LKM-800L,58,800,1,3
0.42LKM-600L,59,600,1,3
0.55LKM-800L,59,800,1,5
0.42LKM-600L,6,600,1,2
0.55LKM-800L,6,800,1,10
0.42LKM-600L,60,600,1,3
0.55LKM-800L,60,800,1,1
0.42LKM-600L,61,600,1,10
0.55LKM-800L,61,800,1,5
0.42LKM-600L,62,600,1,6
0.55LKM-800L,62,800,1,2
0.42LKM-600L,63,600,1,7
0.55LKM-800L,63,800,1,6
0.42LKM-600L,64,600,1,6
0.55LKM-800L,64,800,1,1
0.42LKM-600L,65,600,1,2
0.55LKM-800L,65,800,1,3
0.42LKM-600L,66,600,1,6
0.55LKM-800L,66,800,1,1
0.42LKM-600L,67,600,1,5
0.55LKM-800L,67,800,1,3
0.42LKM-600L,68,600,1,1
0.55LKM-800L,68,800,1,3
0.42LKM-600L,69,600,1,6
0.55LKM-800L,69,800,1,6
0.42LKM-600L,7,600,1,1
0.55LKM-800L,7,800,1,5
0.42LKM-600L,70,600,1,11
0.55LKM-800L,70,800,1,6
0.42LKM-600L,71,600,1,6
0.55LKM-800L,71,800,1,1
0.42LKM-600L,72,600,1,8
0.55LKM-800L,72,800,1,9
0.42LKM-600L,73,600,1,2
0.55LKM-800L,73,800,1,2
0.42LKM-600L,74,600,1,3
0.55LKM-800L,74,800,1,1
0.42LKM-600L,75,600,1,3
0.55LKM-800L,75,800,1,1
0.42LKM-600L,76,600,1,17
0.55LKM-800L,76,800,1,3
0.42LKM-600L,77,600,1,3
0.55LKM-800L,77,800,1,14
0.42LKM-600L,78,600,1,7
0.55LKM-800L,78,800,1,10
0.42LKM-600L,79,600,1,5
0.55LKM-800L,79,800,1,6
0.42LKM-600L,8,600,1,5
0.55LKM-800L,8,800,1,11
0.42LKM-600L,80,600,1,10
0.55LKM-800L,80,800,1,10
0.42LKM-600L,81,600,1,5
0.55LKM-800L,81,800,1,4
0.42LKM-600L,82,600,1,4
0.55LKM-800L,82,800,1,5
0.42LKM-600L,83,600,1,2
0.55LKM-800L,83,800,1,5
0.42LKM-600L,84,600,1,2
0.55LKM-800L,84,800,1,2
0.42LKM-600L,85,600,1,6
0.55LKM-800L,85,800,1,8
0.42LKM-600L,86,600,1,6
0.55LKM-800L,86,800,1,2
0.42LKM-600L,87,600,1,9
0.55LKM-800L,87,800,1,4
0.42LKM-600L,88,600,1,6
0.55LKM-800L,88,800,1,1
0.42LKM-600L,89,600,1,7
0.55LKM-800L,89,800,1,7
0.42LKM-600L,9,600,1,2
0.55LKM-800L,9,800,1,2
0.42LKM-600L,90,600,1,12
0.55LKM-800L,90,800,1,5
0.42LKM-600L,91,600,1,10
0.55LKM-800L,91,800,1,1
0.42LKM-600L,92,600,1,6
0.55LKM-800L,92,800,1,2
0.42LKM-600L,93,600,1,11
0.55LKM-800L,93,800,1,11
0.42LKM-600L,94,600,1,6
0.55LKM-800L,94,800,1,12
0.42LKM-600L,95,600,1,5
0.55LKM-800L,95,800,1,7
0.42LKM-600L,96,600,1,1
0.55LKM-800L,96,800,1,8
0.42LKM-600L,97,600,1,4
0.55LKM-800L,97,800,1,1
0.42LKM-600L,98,600,1,3
0.55LKM-800L,98,800,1,9
0.42LKM-600L,99,600,1,15
0.55LKM-800L,99,800,1,2
